name	ID	CntrUS_vs_CntrStim_p.val	FarnStim_vs_CntrStim_p.val	FarnStim_vs_CntrUS_p.val	FarnStim_vs_GeraStim_p.val	FarnStim_vs_GeraUS_p.val	FarnUS_vs_CntrStim_p.val	FarnUS_vs_CntrUS_p.val	FarnUS_vs_FarnStim_p.val	FarnUS_vs_GeraStim_p.val	FarnUS_vs_GeraUS_p.val	GeraStim_vs_CntrStim_p.val	GeraStim_vs_CntrUS_p.val	GeraUS_vs_CntrStim_p.val	GeraUS_vs_CntrUS_p.val	GeraUS_vs_GeraStim_p.val	CntrUS_vs_CntrStim_p.adj	FarnStim_vs_CntrStim_p.adj	FarnStim_vs_CntrUS_p.adj	FarnStim_vs_GeraStim_p.adj	FarnStim_vs_GeraUS_p.adj	FarnUS_vs_CntrStim_p.adj	FarnUS_vs_CntrUS_p.adj	FarnUS_vs_FarnStim_p.adj	FarnUS_vs_GeraStim_p.adj	FarnUS_vs_GeraUS_p.adj	GeraStim_vs_CntrStim_p.adj	GeraStim_vs_CntrUS_p.adj	GeraUS_vs_CntrStim_p.adj	GeraUS_vs_CntrUS_p.adj	GeraUS_vs_GeraStim_p.adj	CntrUS_vs_CntrStim_significant	FarnStim_vs_CntrStim_significant	FarnStim_vs_CntrUS_significant	FarnStim_vs_GeraStim_significant	FarnStim_vs_GeraUS_significant	FarnUS_vs_CntrStim_significant	FarnUS_vs_CntrUS_significant	FarnUS_vs_FarnStim_significant	FarnUS_vs_GeraStim_significant	FarnUS_vs_GeraUS_significant	GeraStim_vs_CntrStim_significant	GeraStim_vs_CntrUS_significant	GeraUS_vs_CntrStim_significant	GeraUS_vs_CntrUS_significant	GeraUS_vs_GeraStim_significant	significant	CntrUS_vs_CntrStim_ratio	FarnStim_vs_CntrStim_ratio	FarnStim_vs_CntrUS_ratio	FarnStim_vs_GeraStim_ratio	FarnStim_vs_GeraUS_ratio	FarnUS_vs_CntrStim_ratio	FarnUS_vs_CntrUS_ratio	FarnUS_vs_FarnStim_ratio	FarnUS_vs_GeraStim_ratio	FarnUS_vs_GeraUS_ratio	GeraStim_vs_CntrStim_ratio	GeraStim_vs_CntrUS_ratio	GeraUS_vs_CntrStim_ratio	GeraUS_vs_CntrUS_ratio	GeraUS_vs_GeraStim_ratio	CntrStim_centered	CntrUS_centered	FarnStim_centered	FarnUS_centered	GeraStim_centered	GeraUS_centered
FKBP8	Q14318	0.37442149646216	6.44924828297265e-08	5.91881675339606e-07	0.791221658173268	0.96172990927247	2.40099511195768e-08	2.10248375592149e-07	0.680120843314489	0.499767328743498	0.715463622295697	1.22991471836652e-07	1.16155454784341e-06	5.74312958824403e-08	5.24277334236403e-07	0.754592093337635	0.878	0.00253	0.0511	0.945	0.936	0.0365	0.000675	0.905	0.937	0.961	0.471	0.478	0.562	0.593	0.912	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	0.0796	0.659	0.579	0.0236	-0.00427	0.695	0.616	0.0367	0.0603	0.0325	0.635	0.555	0.663	0.583	0.0278	-0.455	-0.376	0.203	0.24	0.18	0.208
FRG1	Q14331	0.341464479600225	1.19125776939524e-06	1.07539755474922e-07	1.74762070500287e-06	1.54705615214496e-07	0.0002479920256766	1.94611698642407e-05	0.0505828050379774	0.0003676040981937	2.87992593478165e-05	0.88139477213642	0.273099499254879	0.419909300330774	0.882331166240004	0.340878112865317	0.873	0.0201	0.0221	0.255	0.215	0.489	0.0285	0.667	0.778	0.667	0.935	0.886	0.933	0.951	0.865	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.181	1.18	1.36	1.15	1.33	0.794	0.976	-0.384	0.766	0.948	0.0282	0.209	-0.153	0.028	-0.181	-0.278	-0.459	0.9	0.517	-0.249	-0.431
GBP1	P32455	0.0676952699482173	2.74751348416806e-16	3.76704087237689e-15	2.05376986161112e-14	5.7136437173036e-13	3.18213555295038e-19	2.41180760004721e-18	3.75603417525746e-06	8.782245639289159e-18	1.06014109040582e-16	0.0052205565253186	0.262928446858129	2.5738496180224e-05	0.0035976073635842	0.0497436930602585	0.763	4.87e-14	1.81e-11	1.05e-06	0.000678	8.33e-14	3.85e-14	0.00408	1.33e-08	6.33e-09	0.864	0.885	0.792	0.885	0.677	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.448	4.3	3.85	3.58	3.1	5.67	5.23	1.37	4.96	4.47	0.717	0.269	1.2	0.752	0.484	-2.06	-1.61	2.24	3.62	-1.34	-0.856
GHITM	Q9H3K2	6.30777448040892e-07	6.4528844171328e-16	2.5149290877379398e-11	3.25384481791015e-08	1.02535114524865e-06	8.41963861296797e-14	3.00100995289995e-08	0.0027457418197136	2.6875470900624897e-11	4.6453849676850103e-10	8.89085242258545e-20	1.30576332490013e-16	3.64878280346087e-19	8.384030604161319e-16	0.170543102782511	0.00872	4.87e-14	3.26e-05	0.079	0.312	1.2e-06	7.48e-05	0.268	0.0269	0.0288	1.94e-08	8.82e-05	9.87e-06	0.000377	0.811	True	True	True	False	False	True	True	False	True	True	True	True	True	True	False	True	1.69	4.55	2.86	-2.0	-1.64	3.69	2.01	-0.852	-2.85	-2.49	6.55	4.86	6.18	4.5	-0.363	-3.78	-2.09	0.771	-0.0818	2.77	2.41
GM2A	P17900	0.745470712409678	9.06232858548273e-05	3.8244149821634e-05	0.983777470498454	0.440462594990376	1.36522267409511e-05	5.81276159418787e-06	0.477301620725554	0.464979026437172	0.950757323436964	9.56499227997832e-05	4.03640124417984e-05	1.16012364801587e-05	4.94621408698759e-06	0.428721133445306	0.911	0.164	0.251	0.949	0.921	0.287	0.0126	0.884	0.936	0.964	0.773	0.652	0.772	0.706	0.88	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.201	2.83	3.03	0.0125	-0.479	3.27	3.47	0.441	0.453	-0.0381	2.82	3.02	3.31	3.51	0.491	-2.0	-2.21	0.826	1.27	0.813	1.3
GNG10	P50151	0.903428290972451	0.214582653332418	0.174936233744571	4.16087701047573e-07	1.15827550907731e-08	3.41052586527149e-05	2.47263100860665e-05	0.000949457267018	0.006116579906234	0.0001349062944583	1.93397188122838e-08	1.45509058209779e-08	6.90098010252316e-10	5.318812372600701e-10	0.147363161186966	0.919	0.859	0.866	0.175	0.11	0.344	0.0326	0.171	0.861	0.756	0.356	0.284	0.32	0.175	0.798	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.0708	0.735	0.805	-3.88	-4.74	2.89	2.96	2.15	-1.72	-2.59	4.61	4.68	5.48	5.55	0.863	-2.27	-2.34	-1.54	0.615	2.34	3.2
GNG2	P59768	0.190302984622668	1.55130887190285e-07	4.58817913012474e-06	5.4129763289664695e-11	4.98146138190794e-12	8.35611930994329e-10	1.68494644284768e-08	0.0313485460058266	6.7797635215412705e-09	4.38783894156837e-10	5.10271633784207e-16	3.28727840161514e-15	1.0011797899767399e-16	5.7847156099172095e-16	0.221916646824451	0.839	0.005	0.123	0.0027	0.0027	0.00679	3.55e-05	0.599	0.167	0.028	0.000479	0.000883	0.0013	0.0003	0.834	False	True	False	True	True	True	True	False	False	True	True	True	True	True	False	True	0.351	1.86	1.51	-2.8	-3.13	2.45	2.1	0.595	-2.21	-2.53	4.66	4.31	4.99	4.63	0.327	-2.38	-2.03	-0.526	0.0687	2.27	2.6
GNG5	P63218	0.647552453134022	3.30399999861461e-10	8.80126380122472e-10	3.74741987416139e-08	4.57570130134357e-10	1.3089077314956e-12	2.98362873535032e-12	0.0077950788190315	5.4850929932827e-05	3.45843000173036e-07	7.63985018319239e-16	1.44306336545998e-15	5.92956255746175e-17	1.05858572476928e-16	0.0597644283438506	0.905	1.31e-05	0.000902	0.0833	0.0328	3.25e-05	5.92e-12	0.385	0.696	0.308	0.000618	0.00054	0.000991	6.76e-05	0.7	False	True	True	False	True	True	True	False	False	False	True	True	True	True	False	True	0.144	3.06	2.91	-2.4	-3.01	3.95	3.81	0.897	-1.5	-2.11	5.45	5.31	6.07	5.92	0.612	-3.11	-2.97	-0.0554	0.842	2.34	2.95
GNGT2	O14610	0.956821348947676	5.79663587231888e-10	5.16250962976658e-10	1.12742524982153e-08	2.98847454528932e-09	1.37306933778353e-12	1.24728625379347e-12	0.0043601754321326	1.6053056106939198e-11	5.34431955160119e-12	0.191095808237318	0.174234932574137	0.456979493210878	0.425432450570378	0.562012821683439	0.922	2.5e-05	0.000599	0.0503	0.0711	3.39e-05	6.17e-13	0.319	0.0209	0.00228	0.915	0.878	0.934	0.943	0.896	False	True	True	False	False	True	True	False	True	True	False	False	False	False	False	True	-0.0194	3.4	3.42	2.93	3.13	4.51	4.53	1.11	4.04	4.25	0.478	0.497	0.269	0.288	-0.209	-1.44	-1.46	1.96	3.07	-0.963	-1.17
GPSM3	Q9Y4H4	0.0009584719906483	1.55099428409642e-07	0.0022576516237996	7.88264054797968e-07	0.0003398040951284	4.64604667844812e-10	2.95646472736045e-06	0.0169683364577333	1.9026411900545804e-09	4.56527742133707e-07	0.518111936902935	0.0049681408094259	0.0060648801091335	0.46758283744802	0.0276254286207807	0.302	0.005	0.6	0.21	0.694	0.00473	0.00736	0.504	0.118	0.331	0.928	0.806	0.889	0.944	0.595	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	0.966	1.85	0.879	1.68	1.07	2.51	1.54	0.662	2.34	1.73	0.17	-0.796	0.775	-0.191	0.605	-1.04	-0.0776	0.801	1.46	-0.874	-0.269
GTF2I	P78347	0.0037404339153259	0.011616875889765	3.26379626418774e-06	6.6008812341584904e-09	7.99386623897144e-09	0.0046862844687998	1.2384819657536e-06	0.707678753178043	2.8201415244843904e-09	3.40085195876323e-09	4.98065481332083e-06	0.0169555118401805	6.19444740453105e-06	0.0205152251759494	0.933537654173616	0.446	0.647	0.108	0.0401	0.0988	0.699	0.00358	0.907	0.133	0.0671	0.666	0.834	0.754	0.91	0.922	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	-0.328	0.28	0.608	0.87	0.862	0.319	0.647	0.039	0.909	0.901	-0.591	-0.263	-0.582	-0.254	0.00867	0.15	-0.178	0.43	0.469	-0.44	-0.432
HARS	P12081	0.0304405351400549	1.4486970257853098e-11	1.53848856523771e-09	1.5301425390722501e-09	1.30219891867145e-07	4.63245793103006e-13	2.9660138417558395e-11	0.0663603526424023	2.95168469276172e-11	1.5572849829154401e-09	0.0306059633847606	0.998029575309417	0.0002718139938742	0.0656258020664759	0.0652989925065511	0.688	1.61e-07	0.00135	0.0187	0.207	1.1e-05	1.13e-09	0.702	0.0281	0.0499	0.891	0.91	0.842	0.923	0.711	False	True	True	True	False	True	True	False	True	True	False	False	False	False	False	True	0.29	1.44	1.15	1.15	0.91	1.69	1.4	0.243	1.4	1.15	0.289	-0.000315	0.533	0.243	0.244	-0.707	-0.417	0.736	0.979	-0.417	-0.174
HAUS5	O94927	0.422424562966161	2.64031133839654e-06	2.19269847389385e-05	0.57741208407333	0.0835213342787052	3.25153964123282e-08	2.32164727180771e-07	0.0866500720317414	0.0269722621287391	0.0013910465420124	1.13780477449028e-05	9.65864529425924e-05	0.0002912748997806	0.0023671364239885	0.227591784407128	0.884	0.0325	0.213	0.939	0.887	0.0415	0.000748	0.735	0.891	0.849	0.7	0.687	0.844	0.878	0.836	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	0.314	2.31	1.99	0.217	0.694	2.99	2.68	0.686	0.904	1.38	2.09	1.78	1.61	1.3	-0.476	-1.55	-1.24	0.754	1.44	0.537	0.0604
HMGCL	P35914	0.0301447334309461	2.01654558771745e-14	8.39911151642118e-13	9.444353766091751e-10	5.740382690705849e-11	6.90941918663216e-11	9.3476623381432e-09	8.24041503599825e-05	8.20590383072361e-05	2.39547020800214e-06	3.05573432604362e-06	0.0012132396758977	0.0001053003317207	0.0311420651557732	0.187022604918676	0.687	1.39e-13	4.06e-07	0.0142	0.012	0.00121	1.66e-05	0.0441	0.715	0.475	0.644	0.77	0.824	0.915	0.819	False	True	True	True	True	True	True	True	False	False	False	False	False	False	False	True	0.478	3.18	2.7	1.94	2.23	2.21	1.73	-0.972	0.973	1.25	1.24	0.757	0.953	0.475	-0.282	-1.34	-0.864	1.84	0.865	-0.107	-0.389
HMOX2	P30519	0.818085395111719	4.5616992531223896e-11	7.23034847195906e-11	0.0044304709206126	0.0021364252033334	7.321650353514809e-11	1.16831077146143e-10	0.813259815373026	0.0078961991573436	0.0038727707437321	3.91033921315309e-08	6.80509192572541e-08	7.87921846680879e-08	1.38318330728741e-07	0.771599644945474	0.915	9.18e-07	0.000102	0.807	0.779	0.00126	1.73e-08	0.914	0.866	0.878	0.4	0.348	0.579	0.512	0.913	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.106	4.93	4.82	1.42	1.55	4.82	4.71	-0.109	1.31	1.45	3.5	3.4	3.37	3.26	-0.134	-2.79	-2.68	2.14	2.03	0.717	0.583
HRAS	P01112	0.23876228497464	3.32914013266808e-06	1.60810972868356e-07	0.771478489641527	0.0154593421707382	6.58527930732549e-07	3.47716521369839e-08	0.529682300508343	0.360691529741365	0.0033644201044615	7.110954285241e-06	3.31223384165487e-07	0.0028064759025649	0.0001249795859716	0.0298128043946914	0.853	0.037	0.0272	0.944	0.845	0.13	8.97e-05	0.891	0.932	0.874	0.681	0.413	0.879	0.816	0.606	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.628	3.07	3.7	0.153	1.35	3.4	4.03	0.332	0.485	1.68	2.92	3.55	1.72	2.35	-1.2	-1.75	-2.37	1.32	1.65	1.17	-0.027
HSD17B4	P51659	0.693863703941099	5.23243501695644e-16	8.97000628285506e-16	0.57634550691794	0.35472476961536	8.90801181298875e-14	1.69995128270034e-13	0.0016986267816016	0.0003959498392974	0.0166631547494817	2.4745499405543003e-16	4.18147636734997e-16	1.9071346492993403e-15	3.3542756846849303e-15	0.143630507643974	0.908	4.87e-14	5.4e-13	0.939	0.917	1.29e-06	3.85e-14	0.219	0.78	0.909	0.000315	0.000237	0.00634	0.000921	0.796	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.113	5.07	4.96	-0.161	0.268	4.07	3.96	-0.997	-1.16	-0.728	5.23	5.12	4.8	4.69	-0.429	-3.21	-3.1	1.86	0.858	2.02	1.59
ICOS	Q9Y6W8	0.0034910408106679	3.14460808028041e-07	2.12306081238438e-10	9.35111251460978e-05	0.0283215033471628	0.0904207768386846	3.6775199608859e-05	2.85538398410451e-05	4.4486136814565003e-10	7.92566851924866e-08	1.3236413667212099e-11	5.12644936610241e-14	1.4054072896809e-09	2.43256014403517e-12	0.0300405766825871	0.438	0.00845	0.000289	0.574	0.862	0.839	0.0411	0.0216	0.0748	0.196	0.0752	0.00466	0.351	0.0323	0.607	False	True	True	False	False	False	True	True	False	False	False	True	False	True	False	True	-1.19	2.52	3.71	-1.7	-0.857	0.649	1.84	-1.87	-3.57	-2.73	4.22	5.41	3.38	4.56	-0.847	-1.6	-2.78	0.922	-0.948	2.63	1.78
ITGB2	P05107	1.57680800465955e-06	3.13509511591344e-13	8.56108612077782e-08	2.33069096408361e-12	1.23391609778191e-16	1.70462457634482e-14	1.30072378775314e-09	0.0793398728344124	7.383228496992569e-11	1.4000471075524102e-15	5.42706931806646e-20	4.38149900123529e-17	1.9664553987919498e-22	3.9071396751060104e-20	6.58609237540121e-07	0.0159	1.13e-10	0.0195	0.000216	3.19e-08	1.24e-07	9.62e-07	0.724	0.0408	4.12e-07	1.09e-08	3.41e-05	1.22e-10	2.36e-09	0.000891	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	0.545	1.19	0.649	-1.09	-1.67	1.36	0.81	0.161	-0.931	-1.51	2.29	1.74	2.86	2.32	0.576	-1.37	-0.828	-0.18	-0.0187	0.912	1.49
KDELR2	P33947	0.0145401261895379	3.0920801403700204e-09	1.63209344442958e-06	0.0001278317525169	6.14928261754323e-06	2.79362537964591e-09	1.45277329709468e-06	0.963888496557818	0.0001441405510525	6.92363080022023e-06	4.82229233136918e-13	5.93570839179312e-11	7.16373779899682e-14	6.44559424872646e-12	0.25730487696741	0.605	0.000161	0.0803	0.598	0.427	0.0131	0.00408	0.923	0.74	0.563	0.0213	0.0832	0.0337	0.0481	0.845	False	True	False	False	False	True	True	False	False	False	True	False	True	True	False	True	0.685	2.3	1.61	-1.18	-1.48	2.31	1.63	0.012	-1.16	-1.47	3.48	2.79	3.78	3.09	0.303	-2.09	-1.41	0.208	0.22	1.38	1.69
KRAS	P01116	0.0193306160822949	5.27304128798164e-21	5.1812335983023905e-20	1.8171531931786e-19	9.222860112577051e-19	1.78961835478427e-22	1.32359358454856e-21	0.0003539357309535	3.93733853068502e-21	1.5996753515091402e-20	0.0008428748187909	0.211213197669825	1.37342999688931e-05	0.0083780766542841	0.127856583213162	0.638	4.87e-14	8.42e-14	1.9e-13	1.12e-12	8.33e-14	3.85e-14	0.104	2.37e-13	1.61e-13	0.828	0.881	0.776	0.898	0.784	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	0.76	8.68	7.92	7.53	7.05	9.93	9.17	1.25	8.78	8.3	1.15	0.391	1.63	0.87	0.479	-3.69	-2.93	4.99	6.24	-2.54	-2.06
LAPTM5	Q13571	0.109774244321813	1.05183780683316e-07	6.79256687182155e-06	1.28471880467602e-05	6.56576677044449e-07	2.39309210869311e-08	1.37535890352148e-06	0.539763877953726	6.5580652927189e-05	3.1880542290326e-06	1.4673267556391299e-12	3.1581338301063595e-11	2.03014403531131e-13	3.57436199097818e-12	0.257112288813193	0.802	0.00375	0.141	0.405	0.288	0.0364	0.0039	0.892	0.704	0.499	0.0347	0.0703	0.0501	0.0376	0.845	False	True	False	False	False	True	True	False	False	False	True	False	False	True	False	True	0.85	3.73	2.88	-2.76	-3.35	4.05	3.2	0.319	-2.44	-3.03	6.49	5.64	7.08	6.23	0.594	-3.7	-2.85	0.0312	0.35	2.79	3.38
LITAF	Q99732	0.388864287933483	1.73384494553147e-11	3.3936731103446696e-12	0.0001192698180373	0.0115104341672102	4.267475172154221e-09	6.288633969452401e-10	0.0133451458933123	1.31790800850761e-07	1.27863073338617e-05	8.58849501372857e-15	2.4138031268434403e-15	1.42297947790925e-13	3.5224464403070604e-14	0.0825397040188067	0.88	2.09e-07	2.74e-06	0.593	0.837	0.0161	3.13e-07	0.465	0.321	0.61	0.0028	0.000741	0.0441	0.00383	0.738	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.25	3.23	3.48	-1.29	-0.777	2.47	2.72	-0.759	-2.05	-1.54	4.52	4.77	4.01	4.26	-0.516	-2.33	-2.58	0.9	0.141	2.19	1.68
LMF2	Q9BU23	0.0004750171409396	2.61463805367019e-13	4.73978666098262e-10	1.63373966733561e-08	7.894304580905441e-09	3.43675729209468e-13	6.70299616458288e-10	0.871474520538075	1.12015934120396e-08	5.44988582882174e-09	4.34295534804002e-18	5.96914842347514e-16	3.04787471571022e-18	3.91035276114055e-16	0.754325655653814	0.24	7.65e-11	0.000562	0.0594	0.0984	7.62e-06	3.44e-07	0.918	0.187	0.0781	5.87e-06	0.000311	8.46e-05	0.000226	0.912	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	1.45	4.94	3.49	-2.91	-3.03	4.88	3.43	-0.0591	-2.97	-3.09	7.85	6.41	7.97	6.52	0.114	-4.51	-3.07	0.424	0.365	3.34	3.45
LMNB1	P20700	0.67379676967533	1.6505005415453802e-20	2.44486311846624e-20	1.96521608968586e-20	8.691761649945981e-20	7.785028791269981e-23	1.07269174018653e-22	7.54538018003453e-07	8.97720031824294e-23	3.0021328791578003e-22	0.85087368894725	0.815385142168691	0.090565059759695	0.194346164870832	0.12898064229952	0.906	4.87e-14	8.42e-14	1.9e-13	2.34e-13	8.33e-14	3.85e-14	0.00105	2.37e-13	1.61e-13	0.935	0.906	0.918	0.935	0.785	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.0719	4.59	4.52	4.56	4.3	5.69	5.62	1.09	5.66	5.39	0.0321	-0.0398	0.297	0.225	0.265	-1.78	-1.71	2.81	3.91	-1.75	-1.48
LMNB2	Q03252	0.614611553504735	3.0334936176140497e-18	1.73107383253951e-18	1.41028350950538e-18	3.6063336840401696e-18	1.42347085135428e-19	8.62224068096447e-20	0.0073088298100393	7.177370377071451e-20	1.6611078694904902e-19	0.491094883296566	0.851682057237514	0.877992213062492	0.512129020974413	0.401198137808993	0.902	4.87e-14	8.42e-14	1.9e-13	2.81e-11	8.33e-14	3.85e-14	0.377	5.69e-13	1.61e-13	0.927	0.907	0.941	0.945	0.876	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.107	4.61	4.72	4.76	4.58	5.22	5.33	0.609	5.37	5.19	-0.146	-0.0395	0.0324	0.139	0.179	-1.6	-1.71	3.01	3.62	-1.75	-1.57
LRRC59	Q96AG4	0.0045200311076849	4.39175422811064e-05	1.81195629230959e-08	6.42841933567787e-05	0.0027765227654358	0.0406493047482804	1.71258116272547e-05	0.0107043028372591	5.94902428735576e-08	2.1929584879798e-06	4.6538960663394003e-10	1.1742626679007099e-12	1.14884735517231e-08	1.6768373579395398e-11	0.157853774480685	0.466	0.12	0.00768	0.543	0.789	0.808	0.0264	0.43	0.274	0.467	0.189	0.021	0.473	0.0688	0.804	False	False	True	False	False	False	True	False	False	False	False	True	False	False	False	True	-0.438	0.691	1.13	-0.671	-0.466	0.304	0.742	-0.387	-1.06	-0.853	1.36	1.8	1.16	1.59	-0.205	-0.512	-0.951	0.179	-0.209	0.849	0.644
LRRFIP1	Q32MZ4	0.443964778788287	3.51820205025477e-10	1.8607194137684e-09	4.1370683728558905e-15	1.9959340519256902e-14	2.3701990970361802e-14	8.012350707894251e-14	1.34296332284477e-05	4.4831190631374005e-18	1.52436981595136e-17	6.61170877412445e-07	9.72381097370289e-08	1.00177332050256e-05	1.35244221387077e-06	0.298634159104065	0.887	1.4e-05	0.00155	8.36e-08	2.93e-05	1.93e-07	3.85e-14	0.0119	4.75e-09	1.74e-10	0.568	0.364	0.768	0.645	0.856	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.162	2.05	1.88	3.41	3.19	3.17	3.0	1.12	4.53	4.31	-1.36	-1.53	-1.14	-1.3	0.221	-0.478	-0.316	1.57	2.69	-1.84	-1.62
MAPKAPK3	Q16644	0.0012895370141768	1.04441077171942e-10	3.5427947791848e-07	1.51465707419821e-07	4.58914528359002e-07	4.4356974108559895e-11	1.23241515026157e-07	0.670901115742707	5.36678809482958e-08	1.58785768540519e-07	0.0030784255394472	0.732780286868663	0.0009882537970122	0.917982180609887	0.657082544764303	0.33	2.98e-06	0.0405	0.129	0.269	0.000867	0.000378	0.904	0.268	0.246	0.854	0.904	0.864	0.951	0.905	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	1.62	4.67	3.05	3.21	3.0	4.87	3.24	0.193	3.4	3.2	1.47	-0.155	1.67	0.0468	0.202	-2.38	-0.76	2.29	2.48	-0.915	-0.713
MAVS	Q7Z434	0.282819019411967	0.0005006893335979	2.82162046200667e-05	0.128264452424097	0.116673155117244	0.0004217522369968	2.37309418860457e-05	0.947889009920643	0.113681105014661	0.103206550895916	0.0235413435067416	0.001693949933196	0.0264055961857191	0.0019315776118781	0.959003461753724	0.863	0.3	0.23	0.909	0.895	0.531	0.0319	0.922	0.915	0.938	0.887	0.779	0.906	0.875	0.924	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.189	0.685	0.873	0.27	0.279	0.696	0.885	0.0114	0.282	0.291	0.414	0.603	0.405	0.594	-0.00893	-0.335	-0.524	0.349	0.361	0.079	0.07
MCMBP	Q9BTE3	0.554709115868634	0.0001904849255211	3.95136759247719e-05	0.711681908989137	0.891682264001875	7.53955866840105e-05	1.56672223147885e-05	0.727110460536468	0.474080644794557	0.628053306618903	0.0005053199630563	0.00010555407373	0.0002730592792581	5.67227431782385e-05	0.815163697309635	0.898	0.214	0.253	0.943	0.934	0.392	0.025	0.908	0.936	0.959	0.817	0.69	0.842	0.794	0.916	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.0734	0.534	0.607	0.0459	0.0169	0.577	0.65	0.0433	0.0892	0.0602	0.488	0.561	0.517	0.59	0.029	-0.34	-0.414	0.193	0.237	0.148	0.176
MGME1	Q9BQP7	0.860514968250245	0.0002533667073196	0.000159123636109	0.0023808073572742	0.0017037671278022	7.83510238122491e-05	4.91298758185721e-05	0.658548162625732	0.0007624647980354	0.0005409163302626	0.391889596436354	0.304228682039685	0.467116047328366	0.368367908829341	0.895449392467986	0.917	0.234	0.349	0.779	0.77	0.394	0.0491	0.903	0.803	0.817	0.924	0.888	0.934	0.941	0.92	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.0528	1.26	1.31	1.0	1.04	1.39	1.45	0.133	1.14	1.18	0.259	0.312	0.22	0.272	-0.0395	-0.514	-0.567	0.748	0.881	-0.255	-0.294
MGST3	O14880	0.441647497954303	1.10076829917055e-05	8.54869240581939e-05	0.0012376504554697	0.0006816932782156	6.36739996075198e-06	4.9150573064714e-05	0.834955629854469	0.0021107723026648	0.0011711414042508	1.71328835678375e-09	9.861333869328621e-09	1.0347198915514102e-09	5.814672726375321e-09	0.818303424359011	0.887	0.0677	0.307	0.746	0.729	0.243	0.0491	0.916	0.834	0.844	0.241	0.266	0.337	0.298	0.916	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	0.379	2.63	2.25	-1.76	-1.87	2.73	2.36	0.102	-1.66	-1.77	4.39	4.01	4.5	4.12	0.112	-2.44	-2.06	0.193	0.295	1.95	2.06
MRPL50	Q8N5N7	0.0404460382920298	3.65193961680023e-05	0.009121626627955	0.0732967280095432	0.674658021505049	1.16035304724752e-07	2.79690464661478e-05	0.0325490905965052	0.0003407474060496	0.0781031049946667	0.004525344474911	0.349725243611371	1.20091179723191e-05	0.0032521493636337	0.0303458506002281	0.716	0.111	0.709	0.897	0.929	0.0694	0.0349	0.604	0.775	0.934	0.861	0.89	0.773	0.884	0.609	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	0.304	0.702	0.398	0.263	-0.0599	1.02	0.717	0.319	0.582	0.259	0.439	0.134	0.762	0.458	0.323	-0.538	-0.234	0.164	0.483	-0.0993	0.224
MT-CO1	P00395	0.551180467526622	1.84602381848065e-05	9.01772907714087e-05	0.0513503123248928	0.0189438090750443	4.22211117803546e-06	2.0327873796527e-05	0.575544937014153	0.15194958377476	0.0637778517744162	1.04239406756295e-07	4.60156411939665e-07	3.46303195978441e-08	1.47672703278666e-07	0.648934982512636	0.897	0.0847	0.31	0.888	0.851	0.22	0.0292	0.896	0.92	0.931	0.461	0.43	0.536	0.516	0.904	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	0.407	3.53	3.13	-1.38	-1.69	3.92	3.51	0.383	-0.996	-1.31	4.91	4.5	5.22	4.81	0.311	-3.0	-2.59	0.535	0.917	1.91	2.22
MT-CO3	P00414	0.0006088941027472	1.6179748747810702e-09	2.1136906596274e-05	0.0001161130781105	6.43305583365231e-06	7.40894185669626e-11	4.78631861140525e-07	0.152183629527566	0.0050931548942327	0.0003071319279036	2.7639491743256e-13	4.15591142398541e-10	4.62598602669765e-14	4.39865511235306e-11	0.279600658173694	0.261	7.95e-05	0.211	0.591	0.431	0.00127	0.00154	0.795	0.856	0.794	0.0165	0.14	0.0283	0.0929	0.851	False	True	False	False	False	True	True	False	False	False	True	False	True	False	False	True	0.935	2.18	1.24	-1.09	-1.35	2.53	1.6	0.353	-0.734	-0.998	3.26	2.33	3.53	2.59	0.265	-2.07	-1.14	0.105	0.458	1.19	1.46
