name	ID	CntrUS_vs_CntrStim_p.val	FarnStim_vs_CntrStim_p.val	FarnStim_vs_CntrUS_p.val	FarnStim_vs_GeraStim_p.val	FarnStim_vs_GeraUS_p.val	FarnUS_vs_CntrStim_p.val	FarnUS_vs_CntrUS_p.val	FarnUS_vs_FarnStim_p.val	FarnUS_vs_GeraStim_p.val	FarnUS_vs_GeraUS_p.val	GeraStim_vs_CntrStim_p.val	GeraStim_vs_CntrUS_p.val	GeraUS_vs_CntrStim_p.val	GeraUS_vs_CntrUS_p.val	GeraUS_vs_GeraStim_p.val	CntrUS_vs_CntrStim_p.adj	FarnStim_vs_CntrStim_p.adj	FarnStim_vs_CntrUS_p.adj	FarnStim_vs_GeraStim_p.adj	FarnStim_vs_GeraUS_p.adj	FarnUS_vs_CntrStim_p.adj	FarnUS_vs_CntrUS_p.adj	FarnUS_vs_FarnStim_p.adj	FarnUS_vs_GeraStim_p.adj	FarnUS_vs_GeraUS_p.adj	GeraStim_vs_CntrStim_p.adj	GeraStim_vs_CntrUS_p.adj	GeraUS_vs_CntrStim_p.adj	GeraUS_vs_CntrUS_p.adj	GeraUS_vs_GeraStim_p.adj	CntrUS_vs_CntrStim_significant	FarnStim_vs_CntrStim_significant	FarnStim_vs_CntrUS_significant	FarnStim_vs_GeraStim_significant	FarnStim_vs_GeraUS_significant	FarnUS_vs_CntrStim_significant	FarnUS_vs_CntrUS_significant	FarnUS_vs_FarnStim_significant	FarnUS_vs_GeraStim_significant	FarnUS_vs_GeraUS_significant	GeraStim_vs_CntrStim_significant	GeraStim_vs_CntrUS_significant	GeraUS_vs_CntrStim_significant	GeraUS_vs_CntrUS_significant	GeraUS_vs_GeraStim_significant	significant	CntrUS_vs_CntrStim_ratio	FarnStim_vs_CntrStim_ratio	FarnStim_vs_CntrUS_ratio	FarnStim_vs_GeraStim_ratio	FarnStim_vs_GeraUS_ratio	FarnUS_vs_CntrStim_ratio	FarnUS_vs_CntrUS_ratio	FarnUS_vs_FarnStim_ratio	FarnUS_vs_GeraStim_ratio	FarnUS_vs_GeraUS_ratio	GeraStim_vs_CntrStim_ratio	GeraStim_vs_CntrUS_ratio	GeraUS_vs_CntrStim_ratio	GeraUS_vs_CntrUS_ratio	GeraUS_vs_GeraStim_ratio	CntrStim_centered	CntrUS_centered	FarnStim_centered	FarnUS_centered	GeraStim_centered	GeraUS_centered
FRG1	Q14331	0.341210873141458	1.17351137317604e-06	1.05598283934111e-07	1.72245100824389e-06	1.51987275386209e-07	0.0002459434644547	1.92402902792351e-05	0.0504584195606705	0.0003647377124475	2.8486377826054e-05	0.881333444879792	0.272846846294638	0.419665689497837	0.882270316208628	0.34062447224632	0.901	0.0235	0.0338	0.235	0.211	0.547	0.0269	0.653	0.81	0.669	0.94	0.894	0.933	0.947	0.884	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.181	1.18	1.36	1.15	1.33	0.794	0.976	-0.384	0.766	0.948	0.0282	0.209	-0.153	0.028	-0.181	-0.278	-0.459	0.9	0.517	-0.249	-0.431
GBP1	P32455	0.067522917084747	2.61572159309622e-16	3.60057107738933e-15	1.96803386384255e-14	5.50248529571262e-13	2.99850043972613e-19	2.27965619037901e-18	3.70020824962184e-06	8.31738412729564e-18	1.00783247854621e-16	0.0051917481949668	0.262631800533639	2.54222310364763e-05	0.0035761267611647	0.0496000792499219	0.814	4.64e-14	1.39e-10	6.87e-07	0.000665	7.13e-14	3.41e-14	0.00369	2.7e-08	8.15e-09	0.876	0.893	0.795	0.878	0.721	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.448	4.3	3.85	3.58	3.1	5.67	5.23	1.37	4.96	4.47	0.717	0.269	1.2	0.752	0.484	-2.06	-1.61	2.24	3.62	-1.34	-0.856
GHITM	Q9H3K2	3.76162364757287e-07	5.22005453031882e-16	2.8337739546518098e-11	3.62295503729281e-08	1.12916728030829e-06	6.41323394446026e-14	3.34214044838605e-08	0.0028916433382406	3.0281007031964796e-11	5.21668561824116e-10	7.83143819475835e-20	1.47176477563539e-16	3.17711215645061e-19	9.45911014904952e-16	0.173188561315744	0.00934	4.64e-14	0.0001	0.0718	0.314	2.22e-06	7.59e-05	0.261	0.036	0.0302	4.5e-08	0.000151	9.58e-06	0.000368	0.839	True	True	True	False	False	True	True	False	True	True	True	True	True	True	False	True	1.75	4.61	2.86	-2.0	-1.64	3.76	2.01	-0.852	-2.85	-2.49	6.61	4.86	6.25	4.5	-0.363	-3.83	-2.08	0.781	-0.0712	2.78	2.42
GIMAP2	Q9UG22	0.360337537630395	2.67990789037345e-06	3.0251928942314e-05	0.110456211227534	0.0172070956351666	7.27559783051689e-05	0.000829847943966	0.217206172966699	0.0072095942420807	0.000770946307758	4.44753733272581e-08	4.30715482986966e-07	5.59437244548544e-09	4.86852619054266e-08	0.379944278344517	0.903	0.0382	0.292	0.898	0.849	0.45	0.195	0.819	0.883	0.829	0.456	0.461	0.443	0.429	0.89	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.362	2.32	1.96	-0.643	-0.99	1.83	1.47	-0.492	-1.13	-1.48	2.97	2.6	3.31	2.95	0.347	-1.8	-1.44	0.524	0.0326	1.17	1.51
GNG2	P59768	0.190013149962595	1.52063880860453e-07	4.51905352328669e-06	5.2446520155292295e-11	4.80944698113816e-12	8.12905319102166e-10	1.64636222695565e-08	0.0312367478199934	6.615757852280251e-09	4.26456309008653e-10	4.85876656637859e-16	3.13897638412607e-15	9.509588572734161e-17	5.50921012064227e-16	0.22161464158558	0.874	0.00627	0.166	0.00217	0.00269	0.00979	3.12e-05	0.583	0.191	0.0278	0.000695	0.00122	0.00142	0.00026	0.857	False	True	False	True	True	True	True	False	False	True	True	True	True	True	False	True	0.351	1.86	1.51	-2.8	-3.13	2.45	2.1	0.595	-2.21	-2.53	4.66	4.31	4.99	4.63	0.327	-2.38	-2.03	-0.526	0.0687	2.27	2.6
GNG5	P63218	0.647325680967184	3.20719600093679e-10	8.555861228211621e-10	3.66316575518006e-08	4.44379264146352e-10	1.26005856130006e-12	2.87584831293681e-12	0.0077519636325602	5.41820452748232e-05	3.39164800951455e-07	7.272121640420859e-16	1.3749356534044202e-15	5.622193226087099e-17	1.00460050004091e-16	0.0595869112835554	0.925	1.96e-05	0.00179	0.0721	0.0324	6.38e-05	4.37e-12	0.371	0.739	0.316	0.00083	0.00076	0.00103	6.81e-05	0.742	False	True	True	False	True	True	True	False	False	False	True	True	True	True	False	True	0.144	3.06	2.91	-2.4	-3.01	3.95	3.81	0.897	-1.5	-2.11	5.45	5.31	6.07	5.92	0.612	-3.11	-2.97	-0.0554	0.842	2.34	2.95
GNGT2	O14610	0.72731446097953	4.28590766218968e-12	8.22632849663059e-12	1.31932794202241e-10	4.3304219822386094e-11	6.6218681602525e-15	1.1175199887156e-14	0.0005430643013137	1.02215717793414e-13	4.2139035612263e-14	0.087737461573537	0.166932163320385	0.23411182086024	0.39455781097284	0.582728754408474	0.929	4.02e-08	2.48e-05	0.00392	0.0102	8.82e-08	3.41e-14	0.123	0.00172	4.4e-05	0.913	0.886	0.927	0.938	0.912	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	0.0993	3.39	3.29	2.89	3.05	4.51	4.41	1.11	4.01	4.16	0.5	0.401	0.343	0.244	-0.157	-1.47	-1.37	1.92	3.03	-0.974	-1.13
GPSM3	Q9Y4H4	0.0009509032325014	1.52038290697201e-07	0.0022423033593867	7.744943060533e-07	0.0003366619061051	4.5160811275958703e-10	2.9102238791087e-06	0.0168955231341737	1.8532477962532801e-09	4.48206087414382e-07	0.517840405705966	0.0049393091208432	0.0060311931742057	0.467293846118949	0.0275230365130128	0.363	0.00627	0.678	0.192	0.697	0.00682	0.00676	0.486	0.136	0.339	0.933	0.821	0.889	0.94	0.649	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	0.966	1.85	0.879	1.68	1.07	2.51	1.54	0.662	2.34	1.73	0.17	-0.796	0.775	-0.191	0.605	-1.04	-0.0776	0.801	1.46	-0.874	-0.269
HARS	P12081	0.0303978515758998	1.4144041659034298e-11	1.5112725756720302e-09	1.5030638496031801e-09	1.28606057830653e-07	4.50148511845766e-13	2.8985921269704196e-11	0.0662941514848995	2.8845700140717796e-11	1.52975997666509e-09	0.0305631387854574	0.998029166830738	0.0002705314210631	0.0655599759408088	0.0652333343227623	0.753	2.92e-07	0.00264	0.0159	0.203	2.23e-05	8.89e-10	0.689	0.0353	0.0484	0.9	0.916	0.843	0.918	0.751	False	True	True	True	False	True	True	False	True	True	False	False	False	False	False	True	0.29	1.44	1.15	1.15	0.91	1.69	1.4	0.243	1.4	1.15	0.289	-0.000315	0.533	0.243	0.244	-0.707	-0.417	0.736	0.979	-0.417	-0.174
HAUS5	O94927	0.679713817472164	3.39724561676875e-06	1.00320555659967e-05	0.579907281003546	0.0854474124681539	4.19655803407512e-08	1.14469484860144e-07	0.0886166710541253	0.0278922518536522	0.0014749791436464	1.45755225755266e-05	4.36039764130625e-05	0.0003660675212048	0.0010786273197364	0.230575196644687	0.927	0.0437	0.214	0.933	0.888	0.0609	0.00032	0.725	0.906	0.85	0.738	0.683	0.849	0.856	0.859	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	True	0.162	2.28	2.12	0.217	0.694	2.97	2.81	0.686	0.904	1.38	2.07	1.9	1.59	1.43	-0.476	-1.51	-1.35	0.772	1.46	0.554	0.0779
HLA-C	P10321	0.0490680230915713	5.08206022873595e-07	0.0001065568387033	2.23864648055291e-05	3.52780238427619e-06	2.64836225048907e-06	0.0005847649514761	0.520904333312405	4.10729850832782e-06	6.72062819395045e-07	6.77311502379715e-12	4.02451961562344e-10	1.86230863731301e-12	9.331448233420089e-11	0.484208901809439	0.791	0.0142	0.409	0.43	0.394	0.233	0.169	0.884	0.603	0.373	0.0725	0.153	0.103	0.105	0.903	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.415	1.33	0.919	-1.04	-1.18	1.2	0.788	-0.131	-1.17	-1.31	2.37	1.96	2.52	2.1	0.143	-1.31	-0.891	0.0275	-0.103	1.07	1.21
HMGCL	P35914	0.0300474946552944	1.9343644287909902e-14	8.10165625547287e-13	9.20374759372266e-10	5.5715421694928096e-11	6.70800289670111e-11	9.13930371224501e-09	8.15633932987271e-05	8.12213680709244e-05	2.36006942776271e-06	3.01155784275601e-06	0.0012048755505056	0.0001042584596918	0.0310426992002692	0.186767393196298	0.752	3.97e-13	1.47e-06	0.0121	0.0116	0.00189	1.45e-05	0.0409	0.756	0.481	0.678	0.788	0.826	0.909	0.844	False	True	True	True	True	True	True	True	False	False	False	False	False	False	False	True	0.478	3.18	2.7	1.94	2.23	2.21	1.73	-0.972	0.973	1.25	1.24	0.757	0.953	0.475	-0.282	-1.34	-0.864	1.84	0.865	-0.107	-0.389
HMOX2	P30519	0.817952941268232	4.4101530266337694e-11	6.995025688384559e-11	0.0044009831049905	0.0021200523423515	7.08349063751405e-11	1.13110779244747e-10	0.813123979412037	0.0078498890737178	0.003846277731626	3.81909242744328e-08	6.65180085266321e-08	7.70341662245742e-08	1.3534567366433e-07	0.771435077723414	0.933	1.49e-06	0.000241	0.792	0.78	0.00195	1.39e-08	0.91	0.885	0.876	0.447	0.375	0.587	0.496	0.924	False	True	True	False	False	True	True	False	False	False	False	False	False	False	False	True	0.106	4.93	4.82	1.42	1.55	4.82	4.71	-0.109	1.31	1.45	3.5	3.4	3.37	3.26	-0.134	-2.79	-2.68	2.14	2.03	0.717	0.583
HRAS	P01112	0.403841178586992	4.30716855044441e-07	5.41541479567102e-08	0.759233703464296	0.0137381446705645	8.27133524844891e-08	1.11826679637516e-08	0.507339029838168	0.335167902193912	0.0027111137530929	9.37726893662975e-07	1.14241021961003e-07	0.0004084725517301	4.4022664660307e-05	0.0276211245763299	0.907	0.0128	0.024	0.939	0.842	0.0782	1.87e-05	0.883	0.94	0.867	0.626	0.397	0.85	0.775	0.649	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	True	-0.419	3.31	3.72	0.153	1.3	3.64	4.06	0.332	0.485	1.64	3.15	3.57	2.0	2.42	-1.15	-1.95	-2.37	1.36	1.69	1.21	0.0547
HSD17B4	P51659	0.693668527402201	4.97992970984688e-16	8.54413613718017e-16	0.576089288348089	0.354400984269982	8.54444545463015e-14	1.63216275652891e-13	0.0016861129505401	0.0003922706880294	0.0165890206043131	2.35245120314327e-16	3.97833043242772e-16	1.81867318109161e-15	3.2014333983991703e-15	0.143360042032612	0.927	4.64e-14	5.23e-12	0.933	0.916	3.15e-06	3.41e-14	0.209	0.812	0.908	0.000457	0.000337	0.0073	0.000798	0.824	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.113	5.07	4.96	-0.161	0.268	4.07	3.96	-0.997	-1.16	-0.728	5.23	5.12	4.8	4.69	-0.429	-3.21	-3.1	1.86	0.858	2.02	1.59
ICOS	Q9Y6W8	0.0034673080220039	3.08201257371791e-07	2.0583146192705302e-10	9.24084041829373e-05	0.0282073635296111	0.0901886710870166	3.62932239236735e-05	2.81694051910272e-05	4.31773968918544e-10	7.75213926357513e-08	1.2779192839918498e-11	4.90784948144018e-14	1.3664147686847801e-09	2.34252198768905e-12	0.0299217871400442	0.52	0.0102	0.000625	0.549	0.862	0.859	0.0388	0.0195	0.0885	0.203	0.0855	0.006	0.362	0.0303	0.66	False	True	True	False	False	False	True	True	False	False	False	True	False	True	False	True	-1.19	2.52	3.71	-1.7	-0.857	0.649	1.84	-1.87	-3.57	-2.73	4.22	5.41	3.38	4.56	-0.847	-1.6	-2.78	0.922	-0.948	2.63	1.78
ITGB1	P05556	0.310573096607043	1.06071884480582e-06	1.52917961792464e-05	1.15782832347034e-06	7.0474833565112e-09	4.00177809033525e-05	0.0006021365608749	0.173142319470825	3.70738486238652e-08	3.31038152268742e-10	1.44434049312207e-12	9.5023988662467e-12	4.2643537250309304e-14	2.26509230643558e-13	0.0441720513917182	0.897	0.0222	0.243	0.213	0.0916	0.406	0.171	0.798	0.273	0.0248	0.0432	0.0564	0.0302	0.0104	0.708	False	True	False	False	False	False	False	False	False	True	True	False	True	True	False	True	0.393	2.41	2.02	-2.39	-3.2	1.88	1.48	-0.532	-2.93	-3.73	4.8	4.41	5.61	5.21	0.803	-2.51	-2.12	-0.106	-0.638	2.29	3.09
ITGB2	P05107	1.57676338396079e-06	3.08752481334676e-13	8.54342952529873e-08	2.30099445921411e-12	1.20263308558072e-16	1.6724986590310802e-14	1.29317846226408e-09	0.0794409425707575	7.31832178521798e-11	1.3690954807860902e-15	5.2316077860771405e-20	4.26427303493429e-17	1.88001586669934e-22	3.7646179017193905e-20	6.58226594875783e-07	0.025	2.62e-10	0.0305	0.00018	3.29e-08	3.54e-07	8.2e-07	0.712	0.0494	5.8e-07	2.83e-08	4.76e-05	1.31e-10	1.82e-09	0.00145	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	0.545	1.19	0.649	-1.09	-1.67	1.36	0.81	0.161	-0.931	-1.51	2.29	1.74	2.86	2.32	0.576	-1.37	-0.828	-0.18	-0.0187	0.912	1.49
KDELR2	P33947	0.0144748093944659	3.01381138424771e-09	1.60517099750894e-06	0.0001264811888116	6.05908210780862e-06	2.7225074289378503e-09	1.42857476934687e-06	0.963865034318118	0.0001426407062853	6.82319689757446e-06	4.63949083517552e-13	5.75187948268549e-11	6.87243393525208e-14	6.2253761951006994e-12	0.25699407633806	0.684	0.000224	0.114	0.574	0.434	0.0185	0.00371	0.919	0.777	0.567	0.027	0.0948	0.0363	0.045	0.866	False	True	False	False	False	True	True	False	False	False	True	False	True	True	False	True	0.685	2.3	1.61	-1.18	-1.48	2.31	1.63	0.012	-1.16	-1.47	3.48	2.79	3.78	3.09	0.303	-2.09	-1.41	0.208	0.22	1.38	1.69
KRAS	P01116	0.0192465885647201	4.9292923140985104e-21	4.8604747000814904e-20	1.70793861413291e-19	8.690139507248571e-19	1.66428540261785e-22	1.23468631042223e-21	0.0003505389297797	3.67901433262464e-21	1.4979409351875602e-20	0.0008357699733257	0.210898894344025	1.35411590426046e-05	0.008332745182259	0.127593739564661	0.712	4.64e-14	7.23e-14	1.35e-13	1.34e-12	7.13e-14	3.41e-14	0.0972	1.59e-13	9.65e-14	0.844	0.89	0.779	0.891	0.815	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	0.76	8.68	7.92	7.53	7.05	9.93	9.17	1.25	8.78	8.3	1.15	0.391	1.63	0.87	0.479	-3.69	-2.93	4.99	6.24	-2.54	-2.06
LAMP2	P13473	0.0177822671878858	3.45614796972034e-08	1.99454357723104e-05	9.92887297144183e-05	8.622411946973e-05	5.73687365564921e-08	3.48871382752219e-05	0.833019790908697	5.66886304334345e-05	4.92290288029571e-05	2.53599420941403e-12	3.46803348103944e-10	2.3030764257673597e-12	3.10011968861787e-10	0.957650828555694	0.705	0.00198	0.262	0.555	0.62	0.0682	0.0379	0.911	0.741	0.703	0.0532	0.148	0.109	0.146	0.933	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	True	0.64	1.96	1.32	-1.16	-1.18	1.9	1.26	-0.0538	-1.22	-1.23	3.12	2.48	3.13	2.49	0.0136	-1.79	-1.15	0.165	0.111	1.33	1.34
LAMTOR1	Q6IAA8	0.017525473415889	4.42032680373117e-07	0.0003181683921678	0.0060233226592591	0.183926312204613	7.57874198790227e-07	0.0005568979785134	0.831459787875278	0.0035578572359456	0.126207062242644	4.4583466126771005e-10	1.44022743848336e-07	1.64208867911026e-08	8.84838619917515e-06	0.115867477999317	0.703	0.013	0.513	0.805	0.903	0.166	0.165	0.911	0.869	0.939	0.208	0.406	0.505	0.717	0.806	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	1.63	4.29	2.66	-1.92	-0.876	4.15	2.53	-0.138	-2.06	-1.01	6.21	4.58	5.17	3.54	-1.04	-3.58	-1.95	0.716	0.578	2.64	1.59
LAPTM5	Q13571	0.0806670087469202	4.35749482507483e-08	4.01143579695002e-06	2.58927589767969e-06	1.02548881070536e-07	8.6587942959697e-09	6.85667472641322e-07	0.494709270237541	1.56213118254423e-05	5.65958033351473e-07	2.66855292880915e-13	6.55137213457796e-12	3.32632927756281e-14	6.51454575822284e-13	0.207899499852681	0.826	0.00238	0.16	0.258	0.192	0.0314	0.00199	0.881	0.679	0.359	0.0211	0.0496	0.0272	0.0173	0.852	False	True	False	False	False	True	True	False	False	False	True	True	True	True	False	True	0.837	3.52	2.68	-2.76	-3.35	3.83	3.0	0.319	-2.44	-3.03	6.27	5.44	6.87	6.03	0.594	-3.55	-2.72	-0.0388	0.28	2.72	3.31
LCK	P06239	0.0001825215049402	5.25234074983437e-07	0.0327045603317507	1.1362839383848e-06	1.5014448240232e-06	4.54274972359109e-07	0.0288289631460864	0.954152543016013	1.31677698886229e-06	1.74104874578971e-06	8.74347298707941e-13	5.0329635013801e-09	1.05846897735883e-12	6.44984983241187e-09	0.91355598167968	0.221	0.0145	0.832	0.212	0.33	0.143	0.635	0.918	0.528	0.455	0.0353	0.259	0.0879	0.293	0.931	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	True	1.01	1.53	0.522	-1.46	-1.44	1.55	0.536	0.0134	-1.45	-1.42	2.99	1.98	2.97	1.96	-0.0254	-1.68	-0.665	-0.143	-0.129	1.32	1.29
LITAF	Q99732	0.388544806431645	1.6762817705586898e-11	3.27299552352643e-12	0.0001179678203276	0.0114538356342392	4.15963513520112e-09	6.112430236247901e-10	0.0132820023057654	1.29104744324934e-07	1.26076489066943e-05	8.20867064191063e-15	2.3026132704598704e-15	1.36583977272014e-13	3.37387333565029e-14	0.0823316889594726	0.906	3.78e-07	8.39e-06	0.569	0.837	0.0224	2.48e-07	0.447	0.358	0.613	0.00398	0.00102	0.0465	0.00359	0.775	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	-0.25	3.23	3.48	-1.29	-0.777	2.47	2.72	-0.759	-2.05	-1.54	4.52	4.77	4.01	4.26	-0.516	-2.33	-2.58	0.9	0.141	2.19	1.68
LMF2	Q9BU23	0.0004705053368634	2.50951444573278e-13	4.60104582540548e-10	1.59431709822066e-08	7.695490225874391e-09	3.29994929942501e-13	6.51016912395392e-10	0.87138344587262	1.09251699029492e-08	5.30970322284734e-09	4.0989054219744e-18	5.67631297977513e-16	2.8750406304902498e-18	3.71611582671415e-16	0.75415568072908	0.296	1.71e-10	0.00117	0.0515	0.0942	1.6e-05	2.74e-07	0.914	0.213	0.0761	1.01e-05	0.000425	9.4e-05	0.000205	0.923	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	1.45	4.94	3.49	-2.91	-3.03	4.88	3.43	-0.0591	-2.97	-3.09	7.85	6.41	7.97	6.52	0.114	-4.51	-3.07	0.424	0.365	3.34	3.45
LMNB1	P20700	0.673654835624543	1.55431765061794e-20	2.30376319379385e-20	1.8511838641552502e-20	8.20591311246285e-20	7.271774560410581e-23	1.00246143531028e-22	7.43580096747927e-07	8.38717270937765e-23	2.80998948779014e-22	0.850805768645504	0.815301573911019	0.0904109755683811	0.194136100906301	0.128799048528115	0.926	4.64e-14	7.23e-14	1.35e-13	1.87e-13	7.13e-14	3.41e-14	0.000839	1.59e-13	9.65e-14	0.939	0.912	0.918	0.93	0.815	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.0719	4.59	4.52	4.56	4.3	5.69	5.62	1.09	5.66	5.39	0.0321	-0.0398	0.297	0.225	0.265	-1.78	-1.71	2.81	3.91	-1.75	-1.48
LMNB2	Q03252	0.614408074524019	2.87136006679332e-18	1.63715580873102e-18	1.3333542709459198e-18	3.41447993847881e-18	1.34113300291868e-19	8.117299562625021e-20	0.0072736821002458	6.75515549749982e-20	1.56539256113593e-19	0.490845301716327	0.851597897550065	0.877922724032478	0.511886153977193	0.400926569944646	0.923	4.64e-14	7.23e-14	1.35e-13	3.43e-11	7.13e-14	3.41e-14	0.363	1.91e-12	9.65e-14	0.933	0.913	0.941	0.941	0.893	False	True	True	True	True	True	True	False	True	True	False	False	False	False	False	True	-0.107	4.61	4.72	4.76	4.58	5.22	5.33	0.609	5.37	5.19	-0.146	-0.0395	0.0324	0.139	0.179	-1.6	-1.71	3.01	3.62	-1.75	-1.57
LPCAT3	Q6P1A2	0.0123712271822562	5.78656792287948e-07	0.0006241569143447	7.5398604533918e-11	9.68059978165531e-13	7.04359398135195e-07	0.000764093743092	0.938228971991976	6.448767733342319e-11	8.44846159819624e-13	1.3015032484521202e-15	7.138313477232161e-14	6.08406246672096e-17	2.15273321091622e-15	0.0278734687343381	0.668	0.0155	0.574	0.00275	0.000943	0.163	0.188	0.918	0.0475	0.000669	0.00124	0.00709	0.00108	0.000615	0.65	False	True	False	True	True	False	False	False	True	True	True	True	True	True	False	True	0.686	1.68	0.993	-2.69	-3.28	1.66	0.973	-0.02	-2.71	-3.3	4.37	3.68	4.96	4.28	0.594	-2.23	-1.54	-0.547	-0.567	2.14	2.74
LRRFIP1	Q32MZ4	0.4437025562929	3.42363178337379e-10	1.815038787398e-09	3.95896353314013e-15	1.91451679843654e-14	2.2740994101146802e-14	7.70148155340965e-14	1.32612693274647e-05	4.2461051337955396e-18	1.44646200260018e-17	6.50256505389224e-07	9.53812184817481e-08	9.8883314808856e-06	1.33140855848389e-06	0.298355161627502	0.911	2.11e-05	0.00299	5.23e-08	3.22e-05	5.24e-07	3.41e-14	0.0106	1.02e-08	1.9e-10	0.608	0.39	0.771	0.63	0.876	False	True	True	True	True	True	True	True	True	True	False	False	False	False	False	True	0.162	2.05	1.88	3.41	3.19	3.17	3.0	1.12	4.53	4.31	-1.36	-1.53	-1.14	-1.3	0.221	-0.478	-0.316	1.57	2.69	-1.84	-1.62
MAGED1	Q9Y5V3	0.428914449933667	2.95412693759219e-07	2.24116173889859e-06	0.0187689702750468	0.0003893713742181	0.0041915726480791	0.02745826178288	0.000997212936292	0.239821668603597	0.719335159245392	0.000192294198506	0.0015421984513094	0.0100627776670608	0.059176037520366	0.129412211319933	0.91	0.00996	0.13	0.848	0.704	0.732	0.629	0.167	0.936	0.96	0.812	0.794	0.895	0.917	0.816	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0993	0.847	0.747	0.31	0.503	0.388	0.289	-0.459	-0.149	0.0449	0.537	0.438	0.343	0.244	-0.194	-0.369	-0.27	0.478	0.0191	0.168	-0.0258
MAPKAPK3	Q16644	0.0012787615851662	1.01100661917723e-10	3.47157712441274e-07	1.48233580203322e-07	4.49862055873918e-07	4.28826265657174e-11	1.20574635205877e-07	0.670671894399073	5.2441477609981e-08	1.55408355295563e-07	0.0030564206630922	0.732590122972886	0.0009796284573678	0.917921710960852	0.656845024887589	0.393	4.74e-06	0.0596	0.117	0.264	0.00141	0.000339	0.899	0.294	0.253	0.867	0.91	0.864	0.948	0.917	False	True	False	False	False	True	True	False	False	False	False	False	False	False	False	True	1.62	4.67	3.05	3.21	3.0	4.87	3.24	0.193	3.4	3.2	1.47	-0.155	1.67	0.0468	0.202	-2.38	-0.76	2.29	2.48	-0.915	-0.713
MT-CO3	P00414	0.00060387183069	1.5763369820689102e-09	2.08698002364044e-05	0.000114906956925	6.34149539386735e-06	7.185776459092109e-11	4.70123449540629e-07	0.151925375055115	0.005064648977301	0.0003043292978388	2.65851801832626e-13	4.04094477725246e-10	4.43761041380131e-14	4.2628854652575493e-11	0.279298867390563	0.318	0.000114	0.265	0.566	0.438	0.00197	0.0014	0.785	0.876	0.794	0.021	0.153	0.0307	0.0847	0.872	False	True	False	False	False	True	True	False	False	False	True	False	True	False	False	True	0.935	2.18	1.24	-1.09	-1.35	2.53	1.6	0.353	-0.734	-0.998	3.26	2.33	3.53	2.59	0.265	-2.07	-1.14	0.105	0.458	1.19	1.46
MT-CYB	P00156	0.0562404576421854	7.18166398911592e-14	2.10702023107863e-12	0.0001012428483054	2.64215254838802e-05	2.2209929417468502e-14	5.6730868332583e-13	0.460273451287945	0.0007179966332206	0.0001896496992366	1.05167557564033e-16	1.5043621556645302e-15	5.54083644518269e-17	7.43911693050967e-16	0.613872460215241	0.801	1.02e-11	4.83e-06	0.556	0.542	5.1e-07	6.34e-14	0.876	0.83	0.773	0.000249	0.000798	0.00103	0.000318	0.914	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.569	4.11	3.54	-1.31	-1.45	4.32	3.75	0.213	-1.09	-1.24	5.41	4.84	5.56	4.99	0.145	-3.33	-2.76	0.779	0.992	2.08	2.23
MTCH2	Q9Y6C9	0.0119527466343945	1.00002616480348e-06	0.0011341355927753	0.0024420359959998	6.13524063383324e-05	9.44326626153567e-08	9.47127907649533e-05	0.349588202067291	0.0236042900469444	0.0007420162780223	4.08721749949951e-10	1.95536612634624e-07	2.3309230257125397e-11	6.789650164830901e-09	0.167515743685378	0.664	0.0215	0.625	0.764	0.598	0.0824	0.0683	0.857	0.904	0.828	0.205	0.418	0.186	0.297	0.836	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.643	1.51	0.871	-0.799	-1.14	1.74	1.1	0.227	-0.572	-0.91	2.31	1.67	2.65	2.01	0.338	-1.48	-0.834	0.0371	0.264	0.836	1.17
