name	ID	CntrUS_vs_CntrStim_p.val	FarnStim_vs_CntrStim_p.val	FarnStim_vs_CntrUS_p.val	FarnStim_vs_GeraStim_p.val	FarnStim_vs_GeraUS_p.val	FarnUS_vs_CntrStim_p.val	FarnUS_vs_CntrUS_p.val	FarnUS_vs_FarnStim_p.val	FarnUS_vs_GeraStim_p.val	FarnUS_vs_GeraUS_p.val	GeraStim_vs_CntrStim_p.val	GeraStim_vs_CntrUS_p.val	GeraUS_vs_CntrStim_p.val	GeraUS_vs_CntrUS_p.val	GeraUS_vs_GeraStim_p.val	CntrUS_vs_CntrStim_p.adj	FarnStim_vs_CntrStim_p.adj	FarnStim_vs_CntrUS_p.adj	FarnStim_vs_GeraStim_p.adj	FarnStim_vs_GeraUS_p.adj	FarnUS_vs_CntrStim_p.adj	FarnUS_vs_CntrUS_p.adj	FarnUS_vs_FarnStim_p.adj	FarnUS_vs_GeraStim_p.adj	FarnUS_vs_GeraUS_p.adj	GeraStim_vs_CntrStim_p.adj	GeraStim_vs_CntrUS_p.adj	GeraUS_vs_CntrStim_p.adj	GeraUS_vs_CntrUS_p.adj	GeraUS_vs_GeraStim_p.adj	CntrUS_vs_CntrStim_significant	FarnStim_vs_CntrStim_significant	FarnStim_vs_CntrUS_significant	FarnStim_vs_GeraStim_significant	FarnStim_vs_GeraUS_significant	FarnUS_vs_CntrStim_significant	FarnUS_vs_CntrUS_significant	FarnUS_vs_FarnStim_significant	FarnUS_vs_GeraStim_significant	FarnUS_vs_GeraUS_significant	GeraStim_vs_CntrStim_significant	GeraStim_vs_CntrUS_significant	GeraUS_vs_CntrStim_significant	GeraUS_vs_CntrUS_significant	GeraUS_vs_GeraStim_significant	significant	CntrUS_vs_CntrStim_ratio	FarnStim_vs_CntrStim_ratio	FarnStim_vs_CntrUS_ratio	FarnStim_vs_GeraStim_ratio	FarnStim_vs_GeraUS_ratio	FarnUS_vs_CntrStim_ratio	FarnUS_vs_CntrUS_ratio	FarnUS_vs_FarnStim_ratio	FarnUS_vs_GeraStim_ratio	FarnUS_vs_GeraUS_ratio	GeraStim_vs_CntrStim_ratio	GeraStim_vs_CntrUS_ratio	GeraUS_vs_CntrStim_ratio	GeraUS_vs_CntrUS_ratio	GeraUS_vs_GeraStim_ratio	CntrStim_centered	CntrUS_centered	FarnStim_centered	FarnUS_centered	GeraStim_centered	GeraUS_centered
RAB8A	P61006	0.721418279267312	0.0213774493402706	0.0466405038910257	5.09023528530965e-12	5.10046388362771e-13	0.0006628219695523	0.0016690980592751	0.167584738612667	7.74504211900085e-11	6.34334526191891e-12	7.65552070368525e-14	1.36947815569626e-13	1.02923916724938e-14	1.7702907082372802e-14	0.204892978807126	0.909	0.703	0.808	0.000405	0.000634	0.566	0.268	0.804	0.0415	0.00251	0.00945	0.00764	0.0145	0.00262	0.827	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	0.119	0.806	0.687	-3.93	-4.36	1.27	1.15	0.467	-3.47	-3.89	4.74	4.62	5.17	5.05	0.428	-2.02	-1.9	-1.21	-0.744	2.72	3.15
RAB8B	Q92930	0.168298212444412	0.0001388939495883	0.0052215243754722	2.7353518245878996e-12	2.99563349012345e-12	6.6140669023882e-07	2.54750036956915e-05	0.0493336488368666	1.4230981136562401e-10	1.57727855400589e-10	2.2131296423079102e-15	1.76324838760923e-14	2.3766038062113e-15	1.9037271001806702e-14	0.960180933226266	0.831	0.192	0.668	0.000246	0.00199	0.131	0.0332	0.664	0.0525	0.0166	0.00118	0.00255	0.00718	0.00272	0.924	False	False	False	True	True	False	True	False	False	True	True	True	True	True	False	True	0.716	2.26	1.54	-6.22	-6.19	3.3	2.58	1.04	-5.17	-5.15	8.47	7.76	8.45	7.73	-0.0255	-3.87	-3.15	-1.61	-0.566	4.61	4.58
RAB9A	P51151	0.742073601284445	0.0574547158316467	0.0284486073205518	4.30696288876124e-12	2.81069205779327e-12	0.115596703164024	0.0607570263495005	0.721608763736213	2.24568056302048e-12	1.4786212046349199e-12	1.3921055282854e-13	8.13348925986589e-14	9.510389604642531e-14	5.59493541492985e-14	0.815890118615935	0.911	0.781	0.781	0.000357	0.00191	0.848	0.729	0.908	0.00727	0.000967	0.0124	0.00584	0.0378	0.00512	0.916	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	-0.141	0.844	0.986	-5.12	-5.22	0.691	0.833	-0.153	-5.27	-5.37	5.96	6.1	6.06	6.2	0.0999	-2.24	-2.38	-1.39	-1.55	3.73	3.83
RABAC1	Q9UI14	0.169332941309642	0.0054172933622642	0.0001458816329152	1.03656699587361e-07	1.37506072858552e-08	0.0006622039666329	1.63107755309786e-05	0.41179902039409	8.15122201213266e-07	9.89194214651587e-08	1.21235976466709e-10	7.7678266493803e-12	2.2445297687221598e-11	1.6487838867780298e-12	0.401195753693596	0.832	0.568	0.343	0.116	0.116	0.566	0.0256	0.875	0.429	0.211	0.139	0.0445	0.183	0.0276	0.876	False	False	False	False	False	False	True	False	False	False	False	True	False	True	False	True	-0.491	1.05	1.54	-2.53	-2.82	1.34	1.83	0.289	-2.24	-2.53	3.58	4.07	3.88	4.37	0.296	-1.56	-2.05	-0.507	-0.218	2.02	2.32
RAC1	P63000	0.3897132326668	8.5488802630626e-05	0.0008392213776105	7.17179369136792e-12	2.0883006887351098e-12	1.22609579280556e-06	1.16774282576621e-05	0.114477477088613	1.73840611508021e-10	4.4584748975421696e-11	3.60422588818175e-15	1.3031346677687301e-14	1.38408588754734e-15	4.79097953903907e-15	0.503986332750388	0.88	0.16	0.51	0.000527	0.00158	0.158	0.0206	0.766	0.0564	0.00861	0.00162	0.00215	0.00552	0.00115	0.89	False	False	False	True	True	False	True	False	False	True	True	True	True	True	False	True	0.23	1.22	0.994	-3.1	-3.28	1.65	1.42	0.43	-2.67	-2.85	4.32	4.09	4.5	4.27	0.178	-1.99	-1.76	-0.764	-0.334	2.33	2.51
RAC2	P15153	0.253774479420409	0.0008692432073048	0.0152955795123905	4.59287436884721e-12	4.3493192738934997e-13	3.11534512452592e-06	6.54786590807528e-05	0.0404944029043855	3.11296810591629e-10	2.1345371917287697e-11	9.26980791239857e-15	5.53929183243743e-14	1.3578910935815402e-15	7.19873882794183e-15	0.192469974177058	0.857	0.361	0.744	0.000375	0.000573	0.204	0.0582	0.636	0.0678	0.00557	0.00293	0.00484	0.00548	0.0015	0.822	False	False	False	True	True	False	False	False	False	True	True	True	True	True	False	True	0.302	0.974	0.672	-3.11	-3.45	1.53	1.23	0.558	-2.55	-2.9	4.08	3.78	4.43	4.13	0.346	-1.89	-1.58	-0.912	-0.354	2.2	2.54
RALA	P11233	0.265212589085318	1.4200754316844e-08	2.15145770530782e-07	3.27881523533076e-06	2.27520009579878e-07	3.30232895713644e-10	3.8745791475359206e-09	0.0992905228229973	0.0002866538870325	1.78014584972123e-05	1.43033027872844e-13	9.7491324999181e-13	2.67006791684659e-14	1.63105622911823e-13	0.299592651980533	0.859	0.000702	0.0315	0.298	0.234	0.00378	5.05e-06	0.75	0.768	0.634	0.0125	0.0194	0.0227	0.00908	0.856	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.545	3.89	3.34	-2.83	-3.33	4.71	4.16	0.819	-2.01	-2.51	6.72	6.17	7.22	6.68	0.507	-3.85	-3.3	0.0425	0.861	2.87	3.38
RALB	P11234	0.250602987339421	5.07501957546858e-06	0.0001099806063063	8.91391368424755e-14	6.6586925020598e-15	4.45929413658011e-08	7.93807675217207e-07	0.0684711167067153	2.23588018198986e-12	1.2541646474024099e-13	3.05631092297292e-17	1.3168678577576e-16	4.25060833303931e-18	1.6505892747383602e-17	0.103069169296637	0.856	0.0463	0.324	6.56e-06	8.68e-06	0.0471	0.00245	0.706	0.00725	0.000112	5.06e-05	8.88e-05	0.000108	1.01e-05	0.763	False	True	False	True	True	True	True	False	True	True	True	True	True	True	False	True	0.415	2.03	1.61	-5.06	-5.66	2.7	2.28	0.672	-4.39	-4.99	7.09	6.67	7.68	7.27	0.597	-3.32	-2.9	-1.29	-0.62	3.77	4.37
RAP2B	P61225	0.65205752848588	5.867938633405031e-09	1.66912189413753e-08	6.2522198161994e-08	5.01631548448851e-09	2.16133658535116e-09	5.983688255687871e-09	0.658197794151199	1.84941296584528e-07	1.39280499747734e-08	6.70981533018738e-15	1.3214550868231201e-14	1.42309873947309e-15	2.7024261641062103e-15	0.287671627074012	0.905	0.000302	0.0073	0.0996	0.0846	0.0115	9.31e-06	0.903	0.341	0.11	0.00241	0.00217	0.00558	0.000797	0.853	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.184	3.43	3.25	-3.02	-3.46	3.61	3.43	0.18	-2.84	-3.28	6.45	6.27	6.89	6.71	0.438	-3.43	-3.24	0.00288	0.183	3.02	3.46
REEP5	Q00765	0.0193186503253642	3.14992936055671e-15	1.42205231371302e-13	6.043411304253691e-09	9.932730835702861e-09	2.08952251038228e-14	1.24097011744039e-12	0.211748682157894	3.71225220906557e-10	5.88189719889091e-10	1.3335542991135e-19	1.78240114460938e-18	1.65668604863771e-19	2.263544956901e-18	0.82901054209615	0.638	4.87e-14	2.69e-08	0.0385	0.106	1.64e-07	5.93e-13	0.825	0.0713	0.0321	3.5e-08	9.59e-07	3.86e-06	1e-06	0.917	False	True	True	True	False	True	True	False	False	True	True	True	True	True	False	True	0.58	3.84	3.26	-1.97	-1.92	3.54	2.96	-0.298	-2.27	-2.22	5.81	5.23	5.76	5.18	-0.0507	-3.26	-2.68	0.583	0.286	2.56	2.51
RHBDF2	Q6PJF5	0.0382380311764534	0.38330534180347	0.206013360241818	3.9979938604766096e-11	2.21203350564142e-13	0.000970443947728	0.136185120163705	0.0087828287618898	1.71812769070109e-08	3.63515152913201e-11	7.354306341028679e-12	5.63542890627972e-10	5.27559985387753e-14	2.05642362791085e-12	0.0078226916848475	0.711	0.886	0.872	0.00217	0.000349	0.595	0.803	0.399	0.203	0.0076	0.0627	0.15	0.0298	0.0302	0.401	False	False	False	True	True	False	False	False	False	True	False	False	True	True	False	True	0.542	0.22	-0.322	-2.7	-3.42	0.924	0.382	0.704	-2.0	-2.71	2.92	2.38	3.64	3.09	0.716	-1.37	-0.832	-1.15	-0.45	1.55	2.26
RHOA	P61586	0.579267794474606	2.62397500413618e-08	1.000656027609e-07	5.609202037567651e-10	9.715531328052089e-11	1.49392280186168e-10	4.79171798477466e-10	0.0262637562364466	1.19858347664413e-07	1.59912566675827e-08	8.75879741295529e-16	1.90647730751378e-15	2.8141637944404397e-16	5.936516792087549e-16	0.404102596007172	0.9	0.00118	0.0213	0.0105	0.0159	0.00217	2.04e-07	0.572	0.315	0.115	0.00067	0.00064	0.00249	0.000305	0.877	False	True	True	True	True	True	True	False	False	False	True	True	True	True	False	True	0.186	2.61	2.42	-3.18	-3.46	3.39	3.2	0.782	-2.39	-2.68	5.78	5.6	6.06	5.88	0.281	-3.0	-2.82	-0.398	0.383	2.78	3.06
RHOG	P84095	0.506437810072802	0.0003906964897312	0.0022016251368692	1.35724485564112e-10	1.82338510679737e-10	2.02800071741901e-05	0.0001190876593166	0.269915477305712	1.45794501900242e-09	1.99998317255519e-09	8.62450516019935e-14	2.59380927098513e-13	1.08838284566808e-13	3.30251702451149e-13	0.88623931691901	0.893	0.275	0.598	0.00495	0.0215	0.312	0.0808	0.845	0.108	0.0552	0.01	0.0102	0.0398	0.0126	0.92	False	False	False	True	True	False	False	False	False	False	True	True	True	True	False	True	0.155	0.938	0.783	-2.36	-2.33	1.2	1.04	0.26	-2.1	-2.07	3.3	3.15	3.27	3.11	-0.0333	-1.48	-1.32	-0.539	-0.279	1.82	1.79
RTN4	Q9NQC3	0.140659619949719	1.31101292908698e-10	6.85113050221133e-12	4.355624424466521e-09	2.17031745677427e-09	3.12937767629487e-09	1.2371725384360601e-10	0.147956207136021	1.77351071501569e-10	9.38402075887455e-11	1.23991716222779e-16	1.90945484906015e-17	8.34300394802609e-17	1.3185086661087e-17	0.756518272704521	0.819	4.06e-06	6.64e-06	0.0329	0.0632	0.0138	1.91e-08	0.792	0.0567	0.013	0.000186	1.47e-05	0.00119	8.23e-06	0.912	False	True	True	True	False	True	True	False	False	True	True	True	True	True	False	True	-0.329	2.23	2.56	-1.87	-1.94	1.91	2.23	-0.323	-2.2	-2.26	4.1	4.43	4.17	4.5	0.0679	-2.01	-2.34	0.216	-0.107	2.09	2.16
SARAF	Q96BY9	0.261022747634343	0.0001096184901052	5.41248569388217e-06	0.0001388026287049	3.07910947642658e-07	6.75867806979175e-06	3.6329512331984e-07	0.297407855256557	0.0021704477929865	4.55481814145755e-06	1.8460003205916401e-09	1.61842211394741e-10	1.4607168386206798e-11	1.77047535988265e-12	0.025604813414531	0.859	0.176	0.13	0.604	0.248	0.246	0.00118	0.852	0.834	0.529	0.244	0.111	0.167	0.0284	0.584	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	True	-0.439	1.74	2.18	-1.71	-2.61	2.15	2.59	0.406	-1.3	-2.21	3.45	3.89	4.35	4.79	0.905	-1.88	-2.31	-0.134	0.272	1.57	2.48
SCAMP1	O15126	0.0487433503553873	3.8417758374587596e-11	2.8750280244411e-09	1.816309599502e-06	3.08546603108094e-05	9.375861408047909e-11	7.900682459698381e-09	0.656804429593539	5.82630470171786e-07	9.51932672872176e-06	1.54394740670504e-15	3.23008261861924e-14	7.37716555490683e-15	1.84753395971088e-13	0.285109151750735	0.734	7.13e-07	0.00213	0.258	0.546	0.00151	1.34e-05	0.903	0.407	0.588	0.000956	0.00366	0.0125	0.00962	0.853	False	True	True	False	False	True	True	False	False	False	True	True	True	True	False	True	0.938	4.94	4.0	-2.78	-2.29	4.74	3.8	-0.204	-2.99	-2.49	7.72	6.79	7.23	6.29	-0.495	-4.26	-3.32	0.68	0.476	3.46	2.97
SCAMP2	O15127	0.0209320531876392	4.51484630532568e-10	1.19684669509783e-07	4.7341070579299206e-09	4.96292855158459e-10	3.45561838433813e-10	8.79293847561196e-08	0.899643482679555	6.310680864535391e-09	6.50242189008838e-10	2.8155235983929397e-16	8.67264770790329e-15	7.48708933182817e-17	1.94988540488398e-15	0.310581361110679	0.647	1.89e-05	0.0234	0.0343	0.034	0.00389	0.000265	0.919	0.164	0.0336	0.000343	0.00168	0.00113	0.00063	0.859	False	True	True	True	True	True	True	False	False	True	True	True	True	True	False	True	0.703	2.77	2.06	-2.46	-2.76	2.8	2.1	0.0364	-2.42	-2.72	5.23	4.52	5.52	4.82	0.296	-2.84	-2.13	-0.0697	-0.0333	2.39	2.69
SCAMP3	O14828	0.1091694062617	1.20204891700547e-12	2.5491595364810002e-11	3.19545973893815e-13	2.9584039836017e-13	9.5740325540256e-13	1.9833507433383297e-11	0.897308572117094	3.9792357719484e-13	3.68193836117587e-13	3.8441659732127405e-20	1.93625934006566e-19	3.68058260227289e-20	1.8488595553444602e-19	0.963641540629978	0.801	1.77e-09	3.31e-05	3.14e-05	0.000438	2.43e-05	4.78e-10	0.919	0.00253	0.000319	9.8e-09	4.73e-08	5.8e-07	3.3e-08	0.924	False	True	True	True	True	True	True	False	True	True	True	True	True	True	False	True	0.288	2.22	1.93	-2.35	-2.36	2.24	1.95	0.0226	-2.33	-2.34	4.57	4.28	4.58	4.29	0.00799	-2.31	-2.03	-0.0979	-0.0752	2.25	2.26
SEC61B	P60468	0.759645204885406	2.3552644893483e-08	4.88814282577314e-08	3.0406239494277e-05	7.60276681077674e-06	1.05819005795824e-05	2.3752729208029e-05	0.0211572570635851	6.11991258839764e-08	1.75121371486464e-08	8.69429953210267e-13	1.49331034520301e-12	3.51455420373432e-13	5.93959161234807e-13	0.600390426341329	0.912	0.00108	0.0141	0.48	0.443	0.273	0.0319	0.539	0.275	0.118	0.028	0.0232	0.0602	0.0172	0.9	False	True	True	False	False	False	True	False	False	False	True	True	False	True	False	True	0.0416	1.06	1.02	-0.678	-0.75	0.732	0.691	-0.33	-1.01	-1.08	1.74	1.7	1.81	1.77	0.0713	-0.898	-0.857	0.164	-0.166	0.842	0.914
SEC62	Q99442	0.74091554520947	2.3632940998345e-06	5.59095532223711e-06	1.37928905092096e-08	9.072196196606071e-09	0.0004927451617448	0.0011665787252739	0.0511563502230872	1.60875679193228e-10	1.11055980448459e-10	1.13897396057322e-13	1.9666895812562998e-13	8.49162540474614e-14	1.45825425018716e-13	0.856810721985869	0.911	0.0304	0.132	0.0551	0.103	0.544	0.233	0.668	0.0549	0.0141	0.0114	0.00906	0.0361	0.00861	0.918	False	True	False	False	False	False	False	False	False	True	True	True	True	True	False	True	0.0916	1.65	1.56	-2.23	-2.28	1.09	1.0	-0.561	-2.79	-2.84	3.88	3.79	3.93	3.84	0.05	-1.78	-1.68	-0.123	-0.683	2.11	2.16
SIGMAR1	Q99720	0.979381218624447	1.49913051223496e-10	1.58118718694106e-10	0.0016518961488979	0.0013455708537107	2.02014709981029e-06	2.15957290177482e-06	0.0003430583418897	4.42666435597938e-08	3.65595233427997e-08	2.32835588255609e-13	2.43145054970998e-13	2.03726782357849e-13	2.1270584728656599e-13	0.936315920917596	0.923	4.86e-06	0.000219	0.761	0.76	0.183	0.00566	0.102	0.256	0.153	0.0154	0.00993	0.0502	0.0102	0.923	False	True	True	False	False	False	True	False	False	False	True	True	False	True	False	True	0.0102	4.0	3.99	-1.37	-1.41	2.38	2.37	-1.61	-2.99	-3.02	5.37	5.36	5.4	5.39	0.0316	-2.86	-2.85	1.14	-0.478	2.51	2.54
SLC16A1	P53985	0.130670036058046	8.06532821828521e-05	1.39336116688934e-06	4.38595251446123e-08	1.79687115873532e-07	3.55375952391447e-05	6.34031343590684e-07	0.7577468876195	9.25552840370793e-08	3.87871291295247e-07	2.66731249049982e-12	1.81848939702741e-13	7.77340656789544e-12	4.83301883466251e-13	0.563997239377992	0.814	0.156	0.0747	0.0882	0.223	0.347	0.002	0.911	0.3	0.318	0.044	0.00874	0.144	0.0154	0.897	False	False	False	False	False	False	True	False	False	False	True	True	False	True	False	True	-0.461	1.38	1.84	-2.26	-2.08	1.47	1.93	0.092	-2.16	-1.99	3.64	4.1	3.46	3.93	-0.173	-1.58	-2.04	-0.202	-0.11	2.05	1.88
SLC16A7	O60669	0.764938284051649	0.0005763610030325	0.0012543036312387	8.668826677086489e-13	1.83123124115044e-12	9.99612161038662e-05	0.0002209664145117	0.508844302439405	2.83317167854434e-12	6.1662494808235094e-12	1.90716268756109e-15	2.9247719209317102e-15	3.4918976196044504e-15	5.40512229881003e-15	0.673575847286766	0.912	0.315	0.547	8.84e-05	0.00146	0.414	0.111	0.888	0.00829	0.00247	0.00109	0.000828	0.00882	0.00123	0.906	False	False	False	True	True	False	False	False	True	True	True	True	True	True	False	True	0.0616	0.8	0.738	-2.64	-2.55	0.937	0.875	0.137	-2.5	-2.42	3.44	3.38	3.35	3.29	-0.0869	-1.43	-1.37	-0.632	-0.496	2.01	1.92
SLC29A1	Q99808	0.671421865656397	0.0031371042799216	0.0010608576895566	2.2803855315142e-09	2.68523138765991e-10	0.701554474087507	0.421636255766729	0.0080690846755905	6.82065807574513e-12	1.12746506573093e-12	3.3521093650780897e-12	1.5552819602907998e-12	5.76833540807303e-13	2.79375167763319e-13	0.326803136918052	0.906	0.507	0.532	0.0234	0.0257	0.905	0.879	0.389	0.0134	0.000796	0.048	0.0235	0.0696	0.0115	0.862	False	False	False	True	True	False	False	False	True	True	True	True	False	True	False	True	-0.126	0.957	1.08	-2.62	-2.92	0.114	0.24	-0.843	-3.46	-3.76	3.58	3.7	3.87	4.0	0.293	-1.4	-1.53	-0.443	-1.29	2.18	2.47
SLC2A3	P11169	0.999205137304381	5.97929323966582e-06	5.96372427555074e-06	8.592296682382711e-09	3.7279165451190705e-09	2.94007584042794e-05	2.93232364684558e-05	0.547121744111032	2.18663000147795e-09	9.77374848426333e-10	1.46334354514712e-13	1.46094166427546e-13	8.05063591577044e-14	8.03768811488568e-14	0.714660470971273	0.923	0.0503	0.135	0.045	0.0768	0.335	0.0357	0.893	0.123	0.0407	0.0126	0.00789	0.0354	0.00631	0.909	False	False	False	True	False	False	True	False	False	True	True	True	True	True	False	True	-0.00019	1.07	1.07	-1.57	-1.64	0.954	0.954	-0.115	-1.69	-1.76	2.64	2.64	2.71	2.71	0.0697	-1.23	-1.23	-0.16	-0.275	1.41	1.48
SLC44A1	Q8WWI5	0.863011308223124	5.26547369124689e-17	4.24976183172001e-17	8.93060722788829e-07	2.2567186728318002e-10	9.04246107649277e-18	7.395905724753589e-18	0.152609591083786	4.04038250420529e-05	5.448192433897451e-09	5.0520808718399e-20	4.27954248788353e-20	1.98398431323647e-21	1.71275985383616e-21	0.0013162080479009	0.917	4.87e-14	8.42e-14	0.217	0.0236	8.33e-14	3.85e-14	0.795	0.68	0.0781	1.07e-08	3.91e-09	8.59e-09	2.86e-12	0.2	False	True	True	False	True	True	True	False	False	False	True	True	True	True	False	True	-0.0423	4.76	4.8	-1.56	-2.43	5.12	5.16	0.358	-1.2	-2.07	6.32	6.36	7.19	7.23	0.875	-3.89	-3.93	0.869	1.23	2.43	3.3
SRPRB	Q9Y5M8	8.0528608133867e-06	0.0007922252833911	9.057422550524e-10	2.06347147389203e-07	0.0014004524359949	0.370554807504493	8.77293811346624e-05	7.32344090740831e-05	8.06411327491606e-12	9.63005384398152e-09	4.62267915827352e-11	4.0026523972551e-15	8.19901112358356e-08	8.95264354444163e-13	0.0020844815044514	0.0429	0.35	0.000922	0.142	0.761	0.886	0.0687	0.041	0.0145	0.0962	0.108	0.00101	0.581	0.021	0.244	True	False	True	False	False	False	False	False	True	False	False	True	False	True	False	True	-0.651	0.445	1.1	-0.82	-0.419	-0.107	0.544	-0.552	-1.37	-0.972	1.27	1.92	0.865	1.52	-0.401	-0.303	-0.954	0.142	-0.41	0.963	0.562
STT3B	Q8TCJ2	0.0887769184542901	2.84476294497003e-07	2.63279913529821e-05	1.0861442605435802e-09	2.00602929163704e-10	6.40749422523144e-07	6.19971348053523e-05	0.747076786615259	5.40767400930347e-10	1.03237757732793e-10	5.46306661008228e-15	8.13927675115811e-14	1.74034880152592e-15	2.32130215369166e-14	0.430525397043342	0.785	0.00786	0.225	0.0154	0.0224	0.129	0.0564	0.91	0.0787	0.0136	0.00211	0.00584	0.0061	0.00301	0.881	False	True	False	True	True	False	False	False	False	True	True	True	True	True	False	True	0.365	1.42	1.05	-1.92	-2.08	1.35	0.987	-0.0674	-1.98	-2.15	3.34	2.97	3.5	3.14	0.165	-1.66	-1.3	-0.243	-0.31	1.67	1.84
STX11	O75558	0.855206890219526	8.26629401700203e-11	5.7248913869017096e-11	1.15591891249818e-06	0.0038050773348244	2.37802669688874e-08	1.54790399529708e-08	0.0149349436353337	2.3489158797231303e-09	4.39391455284378e-06	2.06963262093775e-15	1.5983245939265602e-15	2.48398675990584e-13	1.83123795981428e-13	0.0043099743065252	0.917	2.17e-06	8.1e-05	0.232	0.8	0.0363	3.18e-05	0.483	0.126	0.526	0.00114	0.000569	0.0538	0.00958	0.326	False	True	True	False	False	True	True	False	False	False	True	True	False	True	False	True	-0.0588	3.35	3.41	-2.01	-1.01	2.52	2.58	-0.832	-2.85	-1.85	5.37	5.42	4.37	4.43	-0.999	-2.59	-2.65	0.761	-0.0707	2.77	1.78
SYNGR2	O43760	0.945543913784377	3.05060030435086e-06	3.64319172399275e-06	6.368117122900061e-10	4.58792497845926e-10	2.3665447849554e-05	2.83587854383652e-05	0.437842410095958	1.23806007242456e-10	9.05744910512249e-11	1.52322112533933e-14	1.6908290619491402e-14	1.20675771711756e-14	1.3384119257648701e-14	0.878201159274763	0.921	0.0353	0.112	0.0112	0.0328	0.321	0.0351	0.879	0.0499	0.0127	0.00383	0.00249	0.0157	0.00223	0.92	False	True	False	True	True	False	True	False	True	True	True	True	True	True	False	True	0.0139	1.2	1.18	-1.92	-1.96	1.04	1.03	-0.159	-2.08	-2.12	3.12	3.11	3.15	3.14	0.0313	-1.42	-1.41	-0.223	-0.382	1.7	1.73
TECR	Q9NZ01	0.001034736553541	3.18429233947588e-07	0.0043355642409577	9.961997397946992e-09	4.78124533839917e-11	1.74375997164935e-07	0.0023624665496277	0.808770550329979	1.75168417109038e-08	7.76975847947992e-11	2.5976617828326402e-14	1.4425256058640598e-11	6.95172346600771e-16	1.72004477677962e-13	0.0187648559320138	0.309	0.00853	0.654	0.0478	0.0108	0.0814	0.311	0.914	0.204	0.0118	0.00524	0.0554	0.00411	0.00931	0.537	False	True	False	True	True	False	False	False	False	True	True	False	True	True	False	True	0.622	1.15	0.526	-1.39	-1.81	1.19	0.567	0.0411	-1.35	-1.77	2.54	1.92	2.96	2.34	0.422	-1.41	-0.788	-0.262	-0.221	1.13	1.55
TMBIM1	Q969X1	0.90473336956626	3.79308805572366e-08	2.85184876480202e-08	1.6059605390361002e-10	1.59926640250192e-11	3.28311409308118e-06	2.4070588924249e-06	0.0834271850181128	4.90382370867097e-12	6.17265499506716e-13	4.80486264752113e-16	4.0897774475065497e-16	1.0506377101295299e-16	9.01967132656565e-17	0.253240197607932	0.919	0.0016	0.0102	0.00549	0.0057	0.207	0.00618	0.73	0.0113	0.000503	0.000465	0.000233	0.00133	5.93e-05	0.844	False	True	True	True	True	False	True	False	True	True	True	True	True	True	False	True	-0.0339	2.16	2.2	-2.86	-3.19	1.66	1.69	-0.506	-3.37	-3.69	5.02	5.06	5.35	5.39	0.328	-2.36	-2.39	-0.197	-0.703	2.66	2.99
TMBIM6	P55061	0.0228799285462985	1.24287096631613e-07	6.00022251176056e-05	5.47442817471868e-08	7.36892249059992e-08	4.34845495488431e-07	0.0002282896672769	0.615273572430729	1.65253666812706e-08	2.20619119362096e-08	4.43819663330744e-14	2.57594552206736e-12	5.39457369300122e-14	3.22176867149417e-12	0.902234103575305	0.657	0.00426	0.282	0.0953	0.18	0.114	0.112	0.899	0.202	0.128	0.00713	0.0289	0.03	0.0359	0.921	False	True	False	False	False	False	False	False	False	False	True	True	True	True	False	True	1.28	3.81	2.53	-3.99	-3.92	3.54	2.26	-0.269	-4.26	-4.19	7.8	6.52	7.73	6.45	-0.0656	-4.03	-2.75	-0.217	-0.486	3.77	3.71
TMEM123	Q8N131	0.215127890280261	1.4950113737468201e-09	2.65525937343509e-08	0.0001592905439889	0.0001367189319779	7.56024174526366e-08	1.77024571359646e-06	0.0990641513385087	1.8394979475694e-06	1.585806866019e-06	3.18171879029274e-13	2.90028774498713e-12	2.88639774051943e-13	2.61173074484568e-12	0.95403916491426	0.847	7.28e-05	0.00981	0.615	0.643	0.0581	0.00479	0.75	0.487	0.439	0.0174	0.0302	0.0565	0.0332	0.923	False	True	True	False	False	False	True	False	False	False	True	True	False	True	False	True	0.456	3.27	2.82	-1.58	-1.61	2.66	2.2	-0.614	-2.2	-2.22	4.86	4.4	4.88	4.42	0.0209	-2.69	-2.23	0.586	-0.028	2.17	2.19
TMEM147	Q9BVK8	0.230457808664274	2.80164519517788e-06	1.29341733993885e-07	1.90406126278775e-07	1.94346425208774e-06	0.0020383494282787	8.43184704720349e-05	0.0177447471202841	5.78310830601248e-10	4.37625185352835e-09	8.04243355403403e-13	1.03348739219215e-13	4.17576329302048e-12	4.79946965842979e-13	0.36245555618783	0.851	0.0336	0.0243	0.138	0.348	0.647	0.0672	0.511	0.0799	0.073	0.027	0.00662	0.123	0.0154	0.869	False	True	True	False	False	False	False	False	False	False	True	True	False	True	False	True	-0.394	1.91	2.3	-2.25	-1.96	1.1	1.49	-0.812	-3.07	-2.77	4.16	4.56	3.87	4.26	-0.297	-1.77	-2.17	0.136	-0.676	2.39	2.09
