"name"	"ID"	"CntrUS_vs_CntrStim_p.val"	"FarnStim_vs_CntrStim_p.val"	"FarnStim_vs_CntrUS_p.val"	"FarnStim_vs_GeraStim_p.val"	"FarnStim_vs_GeraUS_p.val"	"FarnUS_vs_CntrStim_p.val"	"FarnUS_vs_CntrUS_p.val"	"FarnUS_vs_FarnStim_p.val"	"FarnUS_vs_GeraStim_p.val"	"FarnUS_vs_GeraUS_p.val"	"GeraStim_vs_CntrStim_p.val"	"GeraStim_vs_CntrUS_p.val"	"GeraUS_vs_CntrStim_p.val"	"GeraUS_vs_CntrUS_p.val"	"GeraUS_vs_GeraStim_p.val"	"CntrUS_vs_CntrStim_p.adj"	"FarnStim_vs_CntrStim_p.adj"	"FarnStim_vs_CntrUS_p.adj"	"FarnStim_vs_GeraStim_p.adj"	"FarnStim_vs_GeraUS_p.adj"	"FarnUS_vs_CntrStim_p.adj"	"FarnUS_vs_CntrUS_p.adj"	"FarnUS_vs_FarnStim_p.adj"	"FarnUS_vs_GeraStim_p.adj"	"FarnUS_vs_GeraUS_p.adj"	"GeraStim_vs_CntrStim_p.adj"	"GeraStim_vs_CntrUS_p.adj"	"GeraUS_vs_CntrStim_p.adj"	"GeraUS_vs_CntrUS_p.adj"	"GeraUS_vs_GeraStim_p.adj"	"CntrUS_vs_CntrStim_significant"	"FarnStim_vs_CntrStim_significant"	"FarnStim_vs_CntrUS_significant"	"FarnStim_vs_GeraStim_significant"	"FarnStim_vs_GeraUS_significant"	"FarnUS_vs_CntrStim_significant"	"FarnUS_vs_CntrUS_significant"	"FarnUS_vs_FarnStim_significant"	"FarnUS_vs_GeraStim_significant"	"FarnUS_vs_GeraUS_significant"	"GeraStim_vs_CntrStim_significant"	"GeraStim_vs_CntrUS_significant"	"GeraUS_vs_CntrStim_significant"	"GeraUS_vs_CntrUS_significant"	"GeraUS_vs_GeraStim_significant"	"significant"	"CntrUS_vs_CntrStim_ratio"	"FarnStim_vs_CntrStim_ratio"	"FarnStim_vs_CntrUS_ratio"	"FarnStim_vs_GeraStim_ratio"	"FarnStim_vs_GeraUS_ratio"	"FarnUS_vs_CntrStim_ratio"	"FarnUS_vs_CntrUS_ratio"	"FarnUS_vs_FarnStim_ratio"	"FarnUS_vs_GeraStim_ratio"	"FarnUS_vs_GeraUS_ratio"	"GeraStim_vs_CntrStim_ratio"	"GeraStim_vs_CntrUS_ratio"	"GeraUS_vs_CntrStim_ratio"	"GeraUS_vs_CntrUS_ratio"	"GeraUS_vs_GeraStim_ratio"	"CntrStim_centered"	"CntrUS_centered"	"FarnStim_centered"	"FarnUS_centered"	"GeraStim_centered"	"GeraUS_centered"
"ERMP1"	"Q7Z2K6"	0.0119080810837151	9.9622865821049e-09	7.79534434392546e-06	0.00271347821300614	0.000321048038482882	1.50767960154605e-08	1.24504342062598e-05	0.858874945872613	0.00172675417512198	0.000200629280260131	9.99690927997129e-12	2.51520138923455e-09	2.17151946306495e-12	4.16919504232436e-10	0.413004893156876	0.664	0.000676	0.198	0.769	0.695	0.0399	0.0204	0.913	0.853	0.775	0.0804	0.228	0.107	0.157	0.894	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1.18	3.61	2.43	-1.45	-1.81	3.54	2.35	-0.0785	-1.53	-1.89	5.06	3.88	5.43	4.24	0.364	-3.14	-1.95	0.477	0.399	1.93	2.29
"EVI2B"	"P34910"	0.905008483097598	8.19188912668017e-05	5.96541227660815e-05	0.000630529378550249	0.000149968333389434	1.34652371098931e-05	9.83034720234049e-06	0.497897088567213	0.00361086043478721	0.00089932554083211	5.19570629334362e-09	3.96201906302565e-09	1.53184387083826e-09	1.17837145919262e-09	0.587097149233837	0.936	0.175	0.354	0.688	0.653	0.334	0.0174	0.881	0.869	0.834	0.324	0.248	0.367	0.198	0.912	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.0446	1.73	1.77	-1.44	-1.64	1.98	2.03	0.255	-1.19	-1.39	3.17	3.21	3.37	3.42	0.204	-1.7	-1.75	0.0273	0.282	1.47	1.67
"F11R"	"Q9Y624"	0.00613206785729868	9.9434029701117e-09	1.61178277209313e-05	9.43533144549113e-10	1.25743433639923e-11	8.32964021861409e-09	1.31661778368598e-05	0.938957112934212	1.11511086466098e-09	1.4563013101085e-11	6.78690982709423e-16	5.37314002293512e-14	4.3066696957723e-17	2.20241078281969e-15	0.0423700312020379	0.59	0.000675	0.247	0.0123	0.00492	0.0309	0.0212	0.918	0.115	0.00467	0.000807	0.00626	0.000888	0.000622	0.703	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.647	1.79	1.15	-2.02	-2.48	1.81	1.16	0.0168	-2	-2.47	3.81	3.17	4.28	3.63	0.463	-2.06	-1.41	-0.264	-0.247	1.76	2.22
"FAM162A"	"Q96A26"	0.759566276979773	2.254105980627e-09	4.49060686142609e-09	0.735833565502465	0.514030086645821	5.09611162129504e-09	1.03056822256801e-08	0.71773889521205	0.486200652054207	0.313873404063029	1.06975774926351e-09	2.10175201061996e-09	5.38208471691652e-10	1.04383801100487e-09	0.751052413985514	0.93	0.000166	0.00542	0.938	0.923	0.0246	1.69e-05	0.903	0.944	0.95	0.247	0.22	0.319	0.193	0.923	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0467	1.35	1.3	-0.0515	-0.1	1.29	1.25	-0.0552	-0.107	-0.155	1.4	1.35	1.45	1.4	0.0484	-0.923	-0.877	0.426	0.371	0.477	0.526
"FAM219A"	"Q8IW50"	0.569941748300604	1.02779325171923e-17	2.02804197330775e-17	3.7837677447602e-16	1.16047238546455e-16	7.99292354195577e-20	1.40909239901562e-19	0.00010932168653307	1.5799072387132e-18	5.98020636759608e-19	0.00757305191925944	0.0284043606140407	0.0574008056688748	0.169455929210491	0.372100199464329	0.92	4.64e-14	7.23e-14	8.1e-10	3.13e-08	7.13e-14	3.41e-14	0.0488	1.86e-09	9.65e-14	0.881	0.856	0.913	0.929	0.889	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0993	3.61	3.51	3.11	3.27	4.4	4.3	0.787	3.9	4.06	0.5	0.401	0.343	0.244	-0.157	-1.49	-1.39	2.12	2.91	-0.993	-1.15
"FDFT1"	"P37268"	0.00638760627361128	1.23292406194022e-06	1.12192996380444e-09	0.00295581860220499	0.293290751615457	0.0111897718227437	5.49352748871442e-06	0.00150463497448637	3.10340949346212e-07	9.24169789214375e-05	5.72057826620329e-10	1.775830563126e-12	8.62403974334402e-08	1.18275093659824e-10	0.036237811625913	0.595	0.0242	0.00216	0.773	0.912	0.78	0.0114	0.2	0.423	0.738	0.219	0.0299	0.593	0.113	0.684	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	-0.637	1.35	1.99	-0.704	-0.23	0.586	1.22	-0.762	-1.47	-0.992	2.05	2.69	1.58	2.22	-0.474	-0.822	-1.46	0.527	-0.235	1.23	0.757
"FKBP8"	"Q14318"	0.374607450209036	6.43472737422442e-08	5.91515281081415e-07	0.791304436639004	0.961745491001178	2.39362508167534e-08	2.09965708738177e-07	0.680242782414458	0.499937538295019	0.715573687200994	1.22776728313687e-07	1.16134107647026e-06	5.72966281228526e-08	5.23910065576546e-07	0.754688344992542	0.904	0.00325	0.0756	0.94	0.935	0.0488	0.000617	0.9	0.945	0.96	0.517	0.516	0.572	0.579	0.923	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0796	0.659	0.579	0.0236	-0.00427	0.695	0.616	0.0367	0.0603	0.0325	0.635	0.555	0.663	0.583	0.0278	-0.455	-0.376	0.203	0.24	0.18	0.208
"FRG1"	"Q14331"	0.341210873141458	1.17351137317604e-06	1.05598283934111e-07	1.72245100824389e-06	1.51987275386209e-07	0.000245943464454718	1.92402902792351e-05	0.0504584195606705	0.00036473771244759	2.8486377826054e-05	0.881333444879792	0.272846846294638	0.419665689497837	0.882270316208628	0.34062447224632	0.901	0.0235	0.0338	0.235	0.211	0.547	0.0269	0.653	0.81	0.669	0.94	0.894	0.933	0.947	0.884	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.181	1.18	1.36	1.15	1.33	0.794	0.976	-0.384	0.766	0.948	0.0282	0.209	-0.153	0.028	-0.181	-0.278	-0.459	0.9	0.517	-0.249	-0.431
"GBP1"	"P32455"	0.067522917084747	2.61572159309622e-16	3.60057107738933e-15	1.96803386384255e-14	5.50248529571262e-13	2.99850043972613e-19	2.27965619037901e-18	3.70020824962184e-06	8.31738412729564e-18	1.00783247854621e-16	0.00519174819496685	0.262631800533639	2.54222310364763e-05	0.00357612676116476	0.0496000792499219	0.814	4.64e-14	1.39e-10	6.87e-07	0.000665	7.13e-14	3.41e-14	0.00369	2.7e-08	8.15e-09	0.876	0.893	0.795	0.878	0.721	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.448	4.3	3.85	3.58	3.1	5.67	5.23	1.37	4.96	4.47	0.717	0.269	1.2	0.752	0.484	-2.06	-1.61	2.24	3.62	-1.34	-0.856
"GHITM"	"Q9H3K2"	3.76162364757287e-07	5.22005453031882e-16	2.83377395465181e-11	3.62295503729281e-08	1.12916728030829e-06	6.41323394446026e-14	3.34214044838605e-08	0.00289164333824068	3.02810070319648e-11	5.21668561824116e-10	7.83143819475835e-20	1.47176477563539e-16	3.17711215645061e-19	9.45911014904952e-16	0.173188561315744	0.00934	4.64e-14	1e-04	0.0718	0.314	2.22e-06	7.59e-05	0.261	0.036	0.0302	4.5e-08	0.000151	9.58e-06	0.000368	0.839	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	1.75	4.61	2.86	-2	-1.64	3.76	2.01	-0.852	-2.85	-2.49	6.61	4.86	6.25	4.5	-0.363	-3.83	-2.08	0.781	-0.0712	2.78	2.42
"GM2A"	"P17900"	0.606329626339414	7.99667740778922e-05	2.02916772532386e-05	0.982550965187576	0.407106407686533	1.04426904331468e-05	2.70368934923195e-06	0.444985834785182	0.432284672608332	0.947039311114282	8.47517593568842e-05	2.15013730776598e-05	8.76764844003871e-06	2.27616833893273e-06	0.39509328760923	0.923	0.173	0.263	0.944	0.919	0.317	0.00636	0.874	0.943	0.963	0.792	0.655	0.767	0.657	0.892	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.296	2.66	2.95	0.0125	-0.479	3.1	3.4	0.441	0.453	-0.0381	2.65	2.94	3.14	3.43	0.491	-1.87	-2.17	0.784	1.22	0.772	1.26
"GNG10"	"P50151"	0.862080292687765	0.137403309087569	0.186313031444673	2.09481804621833e-07	5.71759417126336e-09	9.80593460849824e-06	1.55079657080504e-05	0.00054581175560206	0.00527841307276554	0.000106019213128543	5.60028422514277e-09	8.34551510319997e-09	2.07674451567409e-10	2.98878683609347e-10	0.13966930904676	0.935	0.843	0.895	0.131	0.0856	0.313	0.0236	0.123	0.877	0.745	0.328	0.282	0.275	0.145	0.822	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0993	0.868	0.768	-3.96	-4.82	3.1	3	2.23	-1.72	-2.59	4.82	4.73	5.69	5.59	0.863	-2.43	-2.33	-1.56	0.67	2.39	3.26
"GNG2"	"P59768"	0.190013149962595	1.52063880860453e-07	4.51905352328669e-06	5.24465201552923e-11	4.80944698113816e-12	8.12905319102166e-10	1.64636222695565e-08	0.0312367478199934	6.61575785228025e-09	4.26456309008653e-10	4.85876656637859e-16	3.13897638412607e-15	9.50958857273416e-17	5.50921012064227e-16	0.22161464158558	0.874	0.00627	0.166	0.00217	0.00269	0.00979	3.12e-05	0.583	0.191	0.0278	0.000695	0.00122	0.00142	0.00026	0.857	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.351	1.86	1.51	-2.8	-3.13	2.45	2.1	0.595	-2.21	-2.53	4.66	4.31	4.99	4.63	0.327	-2.38	-2.03	-0.526	0.0687	2.27	2.6
"GNG5"	"P63218"	0.647325680967184	3.20719600093679e-10	8.55586122821162e-10	3.66316575518006e-08	4.44379264146352e-10	1.26005856130006e-12	2.87584831293681e-12	0.0077519636325602	5.41820452748232e-05	3.39164800951455e-07	7.27212164042086e-16	1.37493565340442e-15	5.6221932260871e-17	1.00460050004091e-16	0.0595869112835554	0.925	1.96e-05	0.00179	0.0721	0.0324	6.38e-05	4.37e-12	0.371	0.739	0.316	0.00083	0.00076	0.00103	6.81e-05	0.742	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.144	3.06	2.91	-2.4	-3.01	3.95	3.81	0.897	-1.5	-2.11	5.45	5.31	6.07	5.92	0.612	-3.11	-2.97	-0.0554	0.842	2.34	2.95
"GNGT2"	"O14610"	0.72731446097953	4.28590766218968e-12	8.22632849663059e-12	1.31932794202241e-10	4.33042198223861e-11	6.6218681602525e-15	1.1175199887156e-14	0.000543064301313717	1.02215717793414e-13	4.2139035612263e-14	0.087737461573537	0.166932163320385	0.23411182086024	0.39455781097284	0.582728754408474	0.929	4.02e-08	2.48e-05	0.00392	0.0102	8.82e-08	3.41e-14	0.123	0.00172	4.4e-05	0.913	0.886	0.927	0.938	0.912	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0993	3.39	3.29	2.89	3.05	4.51	4.41	1.11	4.01	4.16	0.5	0.401	0.343	0.244	-0.157	-1.47	-1.37	1.92	3.03	-0.974	-1.13
"GPSM3"	"Q9Y4H4"	0.000950903232501493	1.52038290697201e-07	0.00224230335938672	7.744943060533e-07	0.000336661906105188	4.51608112759587e-10	2.9102238791087e-06	0.0168955231341737	1.85324779625328e-09	4.48206087414382e-07	0.517840405705966	0.00493930912084326	0.00603119317420572	0.467293846118949	0.0275230365130128	0.363	0.00627	0.678	0.192	0.697	0.00682	0.00676	0.486	0.136	0.339	0.933	0.821	0.889	0.94	0.649	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.966	1.85	0.879	1.68	1.07	2.51	1.54	0.662	2.34	1.73	0.17	-0.796	0.775	-0.191	0.605	-1.04	-0.0776	0.801	1.46	-0.874	-0.269
"GTF2I"	"P78347"	0.00373901284854383	0.0116158537375207	3.24936672270368e-06	6.53290474780015e-09	7.91317916530948e-09	0.00468481838656667	1.23201302450008e-06	0.707702731760163	2.78849706341989e-09	3.36338919363821e-09	4.96029886008996e-06	0.0169552388616288	6.17017427948233e-06	0.0205155373088406	0.933543507360876	0.53	0.665	0.149	0.0347	0.095	0.738	0.00329	0.902	0.153	0.065	0.699	0.846	0.757	0.904	0.932	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.328	0.28	0.608	0.87	0.862	0.319	0.647	0.039	0.909	0.901	-0.591	-0.263	-0.582	-0.254	0.00867	0.15	-0.178	0.43	0.469	-0.44	-0.432
"HARS"	"P12081"	0.0303978515758998	1.41440416590343e-11	1.51127257567203e-09	1.50306384960318e-09	1.28606057830653e-07	4.50148511845766e-13	2.89859212697042e-11	0.0662941514848995	2.88457001407178e-11	1.52975997666509e-09	0.0305631387854574	0.998029166830738	0.000270531421063105	0.0655599759408088	0.0652333343227623	0.753	2.92e-07	0.00264	0.0159	0.203	2.23e-05	8.89e-10	0.689	0.0353	0.0484	0.9	0.916	0.843	0.918	0.751	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.29	1.44	1.15	1.15	0.91	1.69	1.4	0.243	1.4	1.15	0.289	-0.000315	0.533	0.243	0.244	-0.707	-0.417	0.736	0.979	-0.417	-0.174
"HAUS5"	"O94927"	0.679713817472164	3.39724561676875e-06	1.00320555659967e-05	0.579907281003546	0.0854474124681539	4.19655803407512e-08	1.14469484860144e-07	0.0886166710541253	0.0278922518536522	0.00147497914364644	1.45755225755266e-05	4.36039764130625e-05	0.000366067521204859	0.00107862731973648	0.230575196644687	0.927	0.0437	0.214	0.933	0.888	0.0609	0.00032	0.725	0.906	0.85	0.738	0.683	0.849	0.856	0.859	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.162	2.28	2.12	0.217	0.694	2.97	2.81	0.686	0.904	1.38	2.07	1.9	1.59	1.43	-0.476	-1.51	-1.35	0.772	1.46	0.554	0.0779
"HMGCL"	"P35914"	0.0300474946552944	1.93436442879099e-14	8.10165625547287e-13	9.20374759372266e-10	5.57154216949281e-11	6.70800289670111e-11	9.13930371224501e-09	8.15633932987271e-05	8.12213680709244e-05	2.36006942776271e-06	3.01155784275601e-06	0.00120487555050566	0.000104258459691892	0.0310426992002692	0.186767393196298	0.752	3.97e-13	1.47e-06	0.0121	0.0116	0.00189	1.45e-05	0.0409	0.756	0.481	0.678	0.788	0.826	0.909	0.844	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.478	3.18	2.7	1.94	2.23	2.21	1.73	-0.972	0.973	1.25	1.24	0.757	0.953	0.475	-0.282	-1.34	-0.864	1.84	0.865	-0.107	-0.389
"HMOX2"	"P30519"	0.817952941268232	4.41015302663377e-11	6.99502568838456e-11	0.00440098310499054	0.00212005234235155	7.08349063751405e-11	1.13110779244747e-10	0.813123979412037	0.00784988907371788	0.00384627773162607	3.81909242744328e-08	6.65180085266321e-08	7.70341662245742e-08	1.3534567366433e-07	0.771435077723414	0.933	1.49e-06	0.000241	0.792	0.78	0.00195	1.39e-08	0.91	0.885	0.876	0.447	0.375	0.587	0.496	0.924	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.106	4.93	4.82	1.42	1.55	4.82	4.71	-0.109	1.31	1.45	3.5	3.4	3.37	3.26	-0.134	-2.79	-2.68	2.14	2.03	0.717	0.583
"HRAS"	"P01112"	0.403841178586992	4.30716855044441e-07	5.41541479567102e-08	0.759233703464296	0.0137381446705645	8.27133524844891e-08	1.11826679637516e-08	0.507339029838168	0.335167902193912	0.00271111375309291	9.37726893662975e-07	1.14241021961003e-07	0.000408472551730119	4.4022664660307e-05	0.0276211245763299	0.907	0.0128	0.024	0.939	0.842	0.0782	1.87e-05	0.883	0.94	0.867	0.626	0.397	0.85	0.775	0.649	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.419	3.31	3.72	0.153	1.3	3.64	4.06	0.332	0.485	1.64	3.15	3.57	2	2.42	-1.15	-1.95	-2.37	1.36	1.69	1.21	0.0547
"HSD17B4"	"P51659"	0.693668527402201	4.97992970984688e-16	8.54413613718017e-16	0.576089288348089	0.354400984269982	8.54444545463015e-14	1.63216275652891e-13	0.00168611295054016	0.000392270688029416	0.0165890206043131	2.35245120314327e-16	3.97833043242772e-16	1.81867318109161e-15	3.20143339839917e-15	0.143360042032612	0.927	4.64e-14	5.23e-12	0.933	0.916	3.15e-06	3.41e-14	0.209	0.812	0.908	0.000457	0.000337	0.0073	0.000798	0.824	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.113	5.07	4.96	-0.161	0.268	4.07	3.96	-0.997	-1.16	-0.728	5.23	5.12	4.8	4.69	-0.429	-3.21	-3.1	1.86	0.858	2.02	1.59
"ICOS"	"Q9Y6W8"	0.00346730802200395	3.08201257371791e-07	2.05831461927053e-10	9.24084041829373e-05	0.0282073635296111	0.0901886710870166	3.62932239236735e-05	2.81694051910272e-05	4.31773968918544e-10	7.75213926357513e-08	1.27791928399185e-11	4.90784948144018e-14	1.36641476868478e-09	2.34252198768905e-12	0.0299217871400442	0.52	0.0102	0.000625	0.549	0.862	0.859	0.0388	0.0195	0.0885	0.203	0.0855	0.006	0.362	0.0303	0.66	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	-1.19	2.52	3.71	-1.7	-0.857	0.649	1.84	-1.87	-3.57	-2.73	4.22	5.41	3.38	4.56	-0.847	-1.6	-2.78	0.922	-0.948	2.63	1.78
"ITGB2"	"P05107"	1.57676338396079e-06	3.08752481334676e-13	8.54342952529873e-08	2.30099445921411e-12	1.20263308558072e-16	1.67249865903108e-14	1.29317846226408e-09	0.0794409425707575	7.31832178521798e-11	1.36909548078609e-15	5.23160778607714e-20	4.26427303493429e-17	1.88001586669934e-22	3.76461790171939e-20	6.58226594875783e-07	0.025	2.62e-10	0.0305	0.00018	3.29e-08	3.54e-07	8.2e-07	0.712	0.0494	5.8e-07	2.83e-08	4.76e-05	1.31e-10	1.82e-09	0.00145	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.545	1.19	0.649	-1.09	-1.67	1.36	0.81	0.161	-0.931	-1.51	2.29	1.74	2.86	2.32	0.576	-1.37	-0.828	-0.18	-0.0187	0.912	1.49
"KDELR2"	"P33947"	0.0144748093944659	3.01381138424771e-09	1.60517099750894e-06	0.000126481188811672	6.05908210780862e-06	2.72250742893785e-09	1.42857476934687e-06	0.963865034318118	0.000142640706285357	6.82319689757446e-06	4.63949083517552e-13	5.75187948268549e-11	6.87243393525208e-14	6.2253761951007e-12	0.25699407633806	0.684	0.000224	0.114	0.574	0.434	0.0185	0.00371	0.919	0.777	0.567	0.027	0.0948	0.0363	0.045	0.866	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	0.685	2.3	1.61	-1.18	-1.48	2.31	1.63	0.012	-1.16	-1.47	3.48	2.79	3.78	3.09	0.303	-2.09	-1.41	0.208	0.22	1.38	1.69
"KRAS"	"P01116"	0.0192465885647201	4.92929231409851e-21	4.86047470008149e-20	1.70793861413291e-19	8.69013950724857e-19	1.66428540261785e-22	1.23468631042223e-21	0.000350538929779712	3.67901433262464e-21	1.49794093518756e-20	0.000835769973325798	0.210898894344025	1.35411590426046e-05	0.008332745182259	0.127593739564661	0.712	4.64e-14	7.23e-14	1.35e-13	1.34e-12	7.13e-14	3.41e-14	0.0972	1.59e-13	9.65e-14	0.844	0.89	0.779	0.891	0.815	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.76	8.68	7.92	7.53	7.05	9.93	9.17	1.25	8.78	8.3	1.15	0.391	1.63	0.87	0.479	-3.69	-2.93	4.99	6.24	-2.54	-2.06
"LAMP2"	"P13473"	0.0177822671878858	3.45614796972034e-08	1.99454357723104e-05	9.92887297144183e-05	8.622411946973e-05	5.73687365564921e-08	3.48871382752219e-05	0.833019790908697	5.66886304334345e-05	4.92290288029571e-05	2.53599420941403e-12	3.46803348103944e-10	2.30307642576736e-12	3.10011968861787e-10	0.957650828555694	0.705	0.00198	0.262	0.555	0.62	0.0682	0.0379	0.911	0.741	0.703	0.0532	0.148	0.109	0.146	0.933	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.64	1.96	1.32	-1.16	-1.18	1.9	1.26	-0.0538	-1.22	-1.23	3.12	2.48	3.13	2.49	0.0136	-1.79	-1.15	0.165	0.111	1.33	1.34
"LAPTM5"	"Q13571"	0.0806670087469202	4.35749482507483e-08	4.01143579695002e-06	2.58927589767969e-06	1.02548881070536e-07	8.6587942959697e-09	6.85667472641322e-07	0.494709270237541	1.56213118254423e-05	5.65958033351473e-07	2.66855292880915e-13	6.55137213457796e-12	3.32632927756281e-14	6.51454575822284e-13	0.207899499852681	0.826	0.00238	0.16	0.258	0.192	0.0314	0.00199	0.881	0.679	0.359	0.0211	0.0496	0.0272	0.0173	0.852	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.837	3.52	2.68	-2.76	-3.35	3.83	3	0.319	-2.44	-3.03	6.27	5.44	6.87	6.03	0.594	-3.55	-2.72	-0.0388	0.28	2.72	3.31
"LITAF"	"Q99732"	0.388544806431645	1.67628177055869e-11	3.27299552352643e-12	0.000117967820327645	0.0114538356342392	4.15963513520112e-09	6.1124302362479e-10	0.0132820023057654	1.29104744324934e-07	1.26076489066943e-05	8.20867064191063e-15	2.30261327045987e-15	1.36583977272014e-13	3.37387333565029e-14	0.0823316889594726	0.906	3.78e-07	8.39e-06	0.569	0.837	0.0224	2.48e-07	0.447	0.358	0.613	0.00398	0.00102	0.0465	0.00359	0.775	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.25	3.23	3.48	-1.29	-0.777	2.47	2.72	-0.759	-2.05	-1.54	4.52	4.77	4.01	4.26	-0.516	-2.33	-2.58	0.9	0.141	2.19	1.68
"LMF2"	"Q9BU23"	0.00047050533686346	2.50951444573278e-13	4.60104582540548e-10	1.59431709822066e-08	7.69549022587439e-09	3.29994929942501e-13	6.51016912395392e-10	0.87138344587262	1.09251699029492e-08	5.30970322284734e-09	4.0989054219744e-18	5.67631297977513e-16	2.87504063049025e-18	3.71611582671415e-16	0.75415568072908	0.296	1.71e-10	0.00117	0.0515	0.0942	1.6e-05	2.74e-07	0.914	0.213	0.0761	1.01e-05	0.000425	9.4e-05	0.000205	0.923	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	1.45	4.94	3.49	-2.91	-3.03	4.88	3.43	-0.0591	-2.97	-3.09	7.85	6.41	7.97	6.52	0.114	-4.51	-3.07	0.424	0.365	3.34	3.45
